"week_ending","region","avg_price_nonorg","total_nonorg_units","total_nonorg_bag_units","total_org_units","total_org_bag_units","plu4046","plu4225","plu4770","small_nonorg_bag","large_nonorg_bag","xlarge_nonorg_bag","avg_price_org","plu94046","plu94225","plu94770","small_org_bag","large_org_bag","xlarge_org_bag","bulk_nonorg_gtin","bulk_org_gtin"
2017-04-23,"South Central",0.83,7523061.26,2598424.78,56242.52,41906.46,3396320.97,1500545.51,27770,1675300.95,895408.78,27715.05,1.39,1787.17,12544.82,4.07,495.17,41411.29,0,NA,NA
2017-04-23,"Southeast",1.39,3503236.08,1097559.1,6587.58,1209.68,1956787.44,445304.19,3585.35,726576.46,359238.87,11743.77,1.97,964.45,4213.41,200.04,173.84,1035.84,0,NA,NA
2017-04-23,"West",0.96,6822109.27,2876722.89,3223.81,3113.94,2342474.18,1457625.39,145286.81,1494551.63,1378030.25,4141.01,2.08,0,109.87,0,958.29,2155.65,0,NA,NA
2017-04-30,"California",1.25,5889669.2,1845110.5,17863.55,15436.69,2197824.46,1689225.61,157508.63,1770413.98,2532.7,72163.82,2.02,85.6,2341.26,0,14866.04,570.65,0,NA,NA
2017-04-30,"Great Lakes",1.38,3584134.9,1241566.21,14530.73,7954.5,633332.25,1431880.81,277355.63,797304.37,407221.12,37040.72,1.83,582.47,5993.76,0,816.2,7138.3,0,NA,NA
2017-04-30,"Midsouth",1.38,3291328.16,1185502.1,5166.23,3526.62,771445.46,1301500.7,32879.9,1038439.12,142458.63,4604.35,1.4,0,1639.61,0,234.45,3292.17,0,NA,NA
2017-04-30,"Northeast",1.6,4289149.75,1181119.71,634.09,381.66,286828.17,2806975.81,14226.06,986234.23,184172.2,10713.28,1.95,228.39,24.04,0,381.66,0,0,NA,NA
2017-04-30,"Plains",1.19,2080438.13,564515.24,10199.4,1962.7,1092962.79,415847.89,7112.21,516294.46,38654.81,9565.97,1.87,2979.75,5256.95,0,700.97,1261.73,0,NA,NA
2017-04-30,"South Central",0.86,7483931.18,2532253.33,55920.43,41582.22,3221294.56,1692107.7,38275.59,1460631.32,1049435.14,22186.87,1.39,1574.25,12759.95,4.01,698.72,40883.5,0,NA,NA
2017-04-30,"Southeast",1.24,4698266.8,1246855.28,7072.22,1853.64,2790480.21,656888.72,4042.59,695716.33,513525.29,37613.66,1.87,600.75,4505.47,112.36,194.65,1658.99,0,NA,NA
2017-04-30,"West",0.98,6998582.19,3242837.61,1703.77,1543.11,2322426.47,1296721.88,136596.23,2198776.68,1040924.08,3136.85,1.88,0,160.66,0,1061.85,481.26,0,NA,NA
2017-05-07,"California",1.08,7872203.23,2399302.06,21056.26,19201.31,2851510.24,2470795.47,150595.46,2314634.27,3601.53,81066.26,1.98,82.39,1772.56,0,16567.99,2633.32,0,NA,NA
2017-05-07,"Great Lakes",1.1,5308891.12,1983925.74,14463.73,8184.82,923002.11,1932630.68,469332.59,1072504.99,832296.7,79124.05,1.81,649.49,5629.42,0,441.48,7743.34,0,NA,NA
2017-05-07,"Midsouth",1.19,4372728.72,1698910.66,3514.92,1944.78,926758.39,1699122.93,47936.74,1456000.83,237524.29,5385.54,1.48,0,1570.14,0,445.56,1499.22,0,NA,NA
2017-05-07,"Northeast",1.53,5262336.16,1925092.3,3722.76,3369.65,305718.69,3009076.65,22448.52,1272105.9,640105.84,12880.56,1.57,353.11,0,0,2418.72,950.93,0,NA,NA
2017-05-07,"Plains",1.13,2617237.35,657742.83,12366.01,2544.16,1371861.27,579543.42,8089.83,570356.24,71124.76,16261.83,1.82,4943.78,4878.07,0,693.23,1850.93,0,NA,NA
2017-05-07,"South Central",0.85,7922898.43,2357288.13,56578.63,38691.46,4093101.6,1453770.19,18738.51,1526967.7,810444.58,19875.85,1.51,1762.76,16113.72,10.69,497.52,38193.94,0,NA,NA
2017-05-07,"Southeast",1.14,5391717.88,1542665.34,7048.36,1796.86,3160480.49,682416.13,6155.92,866807.14,644104.72,31753.48,1.8,352.76,4779.08,119.66,270.59,1526.27,0,NA,NA
2017-05-07,"West",0.94,8545908.75,3239769.26,4181.73,3921.08,3444218.04,1721747.13,140174.32,2148672.62,1085028.72,6067.92,2.11,0,260.65,0,1018.47,2902.61,0,NA,NA
2017-05-14,"California",1.17,6370622.3,2289866.55,21115.24,19215.11,2375685.35,1570244.89,134825.51,2216400.16,4798.87,68667.52,1.99,60.91,1839.22,0,16626.66,2588.45,0,NA,NA
2017-05-14,"Great Lakes",1.19,3901825.7,1659701.69,10857.83,4852.47,649626.44,1290414.96,302082.61,944331.4,681254.13,34116.16,1.76,531.77,5473.59,0,1319.32,3533.15,0,NA,NA
2017-05-14,"Midsouth",1.31,3047596.25,1259276.77,5721.61,4532.92,721743.92,1036404.83,30170.73,1104012.3,148638.5,6625.97,1.15,0,1188.69,0,620.55,3912.37,0,NA,NA
2017-05-14,"Northeast",1.67,4163120.72,1386871.54,1745.63,844.64,235696.82,2525304.86,15247.5,1204975.59,162343.17,19552.78,1.96,900.99,0,0,744.97,99.67,0,NA,NA
2017-05-14,"Plains",1.33,1894833.35,597435.97,10801.99,1687.58,874405.39,415178.47,7813.52,535679.03,49821.03,11935.91,1.78,4909.91,4204.5,0,561.58,1126,0,NA,NA
2017-05-14,"South Central",0.92,6551804,2075129.27,49291.33,34587.64,3340446.93,1114123.07,22104.73,1494262.46,545591.74,35275.07,1.62,1601.12,13061.38,41.19,1325.19,33262.45,0,NA,NA
2017-05-14,"Southeast",1.36,3560841.76,1167856.44,7927.37,1389.19,1996527.25,387915.89,8542.18,781111.52,343498.72,43246.2,1.91,998.2,5280.45,259.53,277.31,1111.88,0,NA,NA
2017-05-14,"West",1.01,7143624.99,3020063.63,4073.79,3723.86,2613704.06,1377670.83,132186.47,2092575.26,923467.38,4020.99,2,0,349.93,0,1435.66,2288.2,0,NA,NA
2017-05-21,"California",1.35,5599003.03,1756379.89,22165.79,20737.38,2077113.57,1627754.26,137755.31,1685046.63,3942.61,67390.65,1.92,19.5,1408.91,0,18624.83,2112.55,0,NA,NA
2017-05-21,"Great Lakes",1.34,3415474.26,1239243.99,13731.02,8597.75,605625.06,1302177.14,268428.07,750032.2,434987.85,54223.94,1.5,551.01,4582.26,0,1342.9,7254.85,0,NA,NA
2017-05-21,"Midsouth",1.34,3232304.82,1151650.99,4745.15,3544.31,740206.13,1308057.07,32390.63,953595.56,193338.02,4717.41,1.29,0,1200.84,0,577.77,2966.54,0,NA,NA
2017-05-21,"Northeast",1.66,4110305.09,1114895.82,1834.44,1273.73,302107.66,2678109.07,15192.54,951882.76,160311.39,2701.67,2.1,536.85,23.86,0,1094.78,178.95,0,NA,NA
2017-05-21,"Plains",1.33,1840889.79,580451.89,9126.2,1299.79,832263.81,420870.92,7303.17,534882.58,31630.61,13938.7,2.06,4146.42,3679.99,0,381.04,918.75,0,NA,NA
2017-05-21,"South Central",0.94,6084796.99,1757585.88,55027.93,40417.98,3262539.84,1043850.3,20820.97,1269469.83,460424.96,27691.09,1.53,3074.66,11527.34,7.95,795.62,39622.36,0,NA,NA
2017-05-21,"Southeast",1.38,3609377.95,1130913.02,8777.8,3215.45,2047913.44,423449.51,7101.98,714273.47,375844.67,40794.88,1.86,744.08,4624.3,193.97,916.5,2298.95,0,NA,NA
2017-05-21,"West",1.06,6505499.28,2710745.51,2976.18,2713.89,2253179.19,1408963.68,132610.9,1649259.2,1058205.12,3281.19,2.07,0,262.29,0,1109.61,1604.28,0,NA,NA
2017-05-28,"California",1.32,6160751.92,1905813.2,20860.14,19180.6,2307940.04,1793496.44,153502.24,1829396.11,3223.85,73193.24,2.04,20.57,1658.97,0,17542.21,1638.39,0,NA,NA
2017-05-28,"Great Lakes",1.37,3562841.46,1347372,18393.5,13124.46,580440.94,1365403.08,269625.44,776304.5,523114.36,47953.14,1.64,529.19,4739.85,0,1096.93,12027.53,0,NA,NA
2017-05-28,"Midsouth",1.38,3380161.63,1241824.69,4451.69,3266.67,750399.45,1352784.05,35153.44,1002083.8,230580.56,9160.33,1.32,0,1185.02,0,763.33,2503.34,0,NA,NA
2017-05-28,"Northeast",1.71,4529672.68,1375326.92,2367.07,1999.89,265254.03,2874935.5,14156.23,1067433.44,283132.09,24761.39,1.88,367.18,0,0,1694.74,305.15,0,NA,NA
2017-05-28,"Plains",1.38,1975524.7,631867.51,9976.29,3028.21,833904.89,499191.31,10560.99,584294.01,29543.77,18029.73,1.94,3632.08,3316,0,729.36,2298.85,0,NA,NA
2017-05-28,"South Central",0.96,6549043.84,1759440.04,59377,44705.19,3495036.65,1267551.42,27015.73,1322192.06,405650.84,31597.14,1.46,2231.32,12440.49,0,335.1,44370.09,0,NA,NA
2017-05-28,"Southeast",1.38,3916908.69,1208826.49,8937.3,3370.61,2252109.64,450910.1,5062.46,789659.56,371172.96,47993.97,1.97,790.46,4574.28,201.95,953.24,2417.37,0,NA,NA
2017-05-28,"West",1.07,6955988.8,3112115.17,3299.38,3100.41,2356866.57,1328698.82,158308.24,1940875.89,1167041,4198.28,2.09,0,198.97,0,1083.38,2017.03,0,NA,NA
2017-06-04,"California",1.2,6507093.57,2407209.29,22924.67,21236.35,2378539.46,1580024.38,141320.44,2348867.54,4428.25,53913.5,2.04,12.27,1676.05,0,19576.46,1659.89,0,NA,NA
2017-06-04,"Great Lakes",1.33,3649478.04,1465604.49,14124.57,8841.02,559144.79,1336833.13,287895.63,858903.25,564981.58,41719.66,1.75,512.91,4770.64,0,920.66,7920.36,0,NA,NA
2017-06-04,"Midsouth",1.43,3212276.31,1123278.07,4417.78,2912.03,699461.68,1357927.08,31609.48,916401.72,187872.39,19003.96,1.34,0,1505.75,0,457.22,2454.81,0,NA,NA
2017-06-04,"Northeast",1.74,4096560.83,1123518.54,1179.16,762.15,241585.33,2718513.23,12943.73,923263.95,179473.2,20781.39,2.12,417.01,0,0,762.15,0,0,NA,NA
2017-06-04,"Plains",1.31,2136102.71,667444.99,11693.79,4384.46,958508.87,499135.71,11013.14,620312.74,35312.21,11820.04,1.88,3852.69,3456.64,0,1035.19,3349.27,0,NA,NA
2017-06-04,"South Central",0.93,6585882.05,2084009.05,64141.55,46224.65,3465782.2,1015653.58,20437.22,1636585.91,413725.96,33697.18,1.45,2133.74,15783.16,0,263.33,45961.32,0,NA,NA
2017-06-04,"Southeast",1.34,4237221.91,1239583.39,9543.8,4401.23,2520206.31,473205.61,4226.6,719958.99,474483.44,45140.96,1.89,761.59,4252.82,128.16,2476.04,1925.19,0,NA,NA
2017-06-04,"West",1.07,6927745.15,3168746.23,3153.41,3009.96,2425106.14,1176272.52,157620.26,2078712.99,1085987.41,4045.83,2.23,0,143.45,0,1266.47,1743.49,0,NA,NA
2017-06-11,"California",1.22,6177216.24,2168105.43,20437.87,18937.84,2302944.62,1517908.04,188258.15,2095827.24,5598.97,66679.22,2.07,9.81,1490.22,0,17150.28,1787.56,0,NA,NA
2017-06-11,"Great Lakes",1.27,3714237.95,1530739.07,38355.38,33163,596035.19,1338515.62,248948.07,867501.26,619111.8,44126.01,0.92,447.96,4744.42,0,646.06,32516.94,0,NA,NA
2017-06-11,"Midsouth",1.34,3150788.24,1112756.44,6507.2,4874.11,640517.27,1365909.57,31604.96,900866.53,167944.28,43945.63,1,0,1633.09,0,50,4824.11,0,NA,NA
2017-06-11,"Northeast",1.68,4060850.93,1168363.81,515.01,109.47,246826.64,2632016.93,13643.55,778716.02,350202.79,39445,2.19,399.62,5.92,0,106.14,3.33,0,NA,NA
2017-06-11,"Plains",1.31,2120488.01,685138.14,10265.31,3544.67,948624.24,478847.61,7878.02,642268.81,27923.27,14946.06,1.94,3437.29,3283.35,0,1695.24,1849.43,0,NA,NA
2017-06-11,"South Central",0.93,6526488.94,1921343.33,60009.35,43517.11,3540683.7,1042887.71,21574.2,1496503.74,401617.34,23222.25,1.6,1631.85,14860.39,0,433.06,43084.05,0,NA,NA
2017-06-11,"Southeast",1.33,4151016.69,1211863.13,14897.51,10142.13,2451659.18,483092.03,4402.35,691324.55,449983.89,70554.69,1.61,567.58,4048.33,139.47,7496.73,2645.4,0,NA,NA
2017-06-11,"West",1.02,7138766.83,3011726.63,3056.43,2891.98,2763254.66,1231683.94,132101.6,1900413.66,1106330.85,4982.12,2.37,0,164.45,0,1093.12,1798.86,0,NA,NA
2017-06-18,"California",1.2,6599048.85,2066074.36,23277.63,21643.8,2691571.96,1650089.15,191313.38,1989158.83,5912.72,71002.81,2.12,16.6,1617.23,0,19934.14,1709.66,0,NA,NA
2017-06-18,"Great Lakes",1.12,4668135.31,1872006.57,15236.21,9756.7,707122.82,1685604.76,403401.16,1345931,448086.41,77989.16,1.51,595.05,4884.46,0,318.68,9438.02,0,NA,NA
2017-06-18,"Midsouth",1.34,3032871.22,1054979.65,4866.2,3444.37,600416.38,1348477.92,28997.27,909822.8,107064.11,38092.74,1.19,0,1421.83,0,6.67,3437.7,0,NA,NA
2017-06-18,"Northeast",1.68,3945270.4,1019327.2,936.69,153.33,237156.76,2668419.58,20366.86,765706,209441.36,44179.84,2.32,103.46,679.9,0,150,3.33,0,NA,NA
2017-06-18,"Plains",1.35,1993421.09,708966.7,9720.05,3037.78,812644.07,464271.97,7538.35,653169.34,34954.01,20843.35,1.97,3206.8,3475.47,0,1052.43,1985.35,0,NA,NA
2017-06-18,"South Central",0.89,7417264.07,2426500.79,44487.33,28275.82,3419006.86,1543629.57,28126.85,1501763.36,923549.91,1187.52,1.83,1540.72,14636.84,33.95,302.04,27973.78,0,NA,NA
2017-06-18,"Southeast",1.35,3404457.77,989085.64,13816.79,8312.8,1995540.97,416295.25,3535.91,546899.52,350819.45,91366.67,1.72,235.14,5136.73,132.12,6835.95,1476.85,0,NA,NA
2017-06-18,"West",1.02,7187200.64,3128799.15,3405.58,3260.98,2511913.67,1422660.4,123827.42,1938407.82,1187663.27,2728.06,2.42,0,144.6,0,1100.84,2160.14,0,NA,NA
2017-06-25,"California",1.15,6999255.87,2123361.74,5228.11,4772.67,2706875.38,1977949.64,191069.11,2061235.1,5202.82,56923.82,2.57,15.56,439.88,0,636.66,4136.01,0,NA,NA
2017-06-25,"Great Lakes",1.15,3938985.06,1696764.18,1034.32,136.04,718886.46,1270259.61,253074.81,1090179.55,563107.77,43476.86,2.73,7.12,891.16,0,6.33,129.71,0,NA,NA
2017-06-25,"Midsouth",1.27,3147519.14,1127351.85,5274.97,3064.44,673327.18,1319522.05,27318.06,903265.11,187611.42,36475.32,2.02,325.3,1885.23,0,3061.11,3.33,0,NA,NA
2017-06-25,"Northeast",1.54,4121661.3,953956.86,68542.66,33347.13,232666.83,2909813.43,25224.18,686928.3,215092.27,51936.29,2.36,5993.84,27972.54,1229.15,33342.24,4.89,0,NA,NA
2017-06-25,"Plains",1.35,2035318.57,671480.15,2406.34,2240.59,790697.35,562376.12,10764.95,633187.99,29126.86,9165.3,1.54,165.75,0,0,2226.75,13.84,0,NA,NA
2017-06-25,"South Central",0.92,6466429.64,2052721.58,17275.62,11761.38,3274928.07,1121983.76,16796.23,1518938.69,530616.8,3166.09,1.67,191.83,5205.01,117.4,9122.35,2639.03,0,NA,NA
2017-06-25,"Southeast",1.28,3666944.13,1118720.7,130227.23,75400.47,2101935.63,442822.73,3465.07,612556.65,434645.54,71518.51,1.36,48461.43,6365.33,0,69874.51,5525.96,0,NA,NA
2017-06-25,"West",1.05,6929193.97,3197991.29,6199.5,2930.19,2401714.73,1201234.39,128253.56,1956121.79,1236850.44,5019.06,2.09,488.9,2780.41,0,2923.52,6.67,0,NA,NA
2017-07-02,"California",1.28,6607292.61,1913364.44,163970.9,84089.92,2527123.67,1942683.02,224121.48,1844798.2,4337.49,64228.75,1.73,20969.94,58901.69,9.35,83873.31,216.61,0,NA,NA
2017-07-02,"Great Lakes",1.18,4250394.01,1729174.35,169966.3,95450.37,740503.01,1423924.97,356791.68,1157601.31,485376.01,86197.03,1.58,3073.22,71442.71,0,20059.86,75390.51,0,NA,NA
2017-07-02,"Midsouth",1.26,3218961.84,1267463.78,120458.72,64166.52,663114.75,1257956.68,30426.63,1026992.74,187005.45,53465.59,1.78,2774.67,52195.81,1321.72,34038.53,30127.99,0,NA,NA
2017-07-02,"Northeast",1.63,4035234.26,1173181.61,170194.95,116175.18,242271.89,2580466.19,39314.57,762656.42,355666.02,54859.17,2.29,8951.42,43472.34,1596.01,106878.45,9296.73,0,NA,NA
2017-07-02,"Plains",1.31,2223310.81,729029.47,59145.56,36698.66,801224.73,664924.43,28132.18,707685.17,6808.01,14536.29,1.55,1399.43,20993.46,54.01,17049.24,19649.42,0,NA,NA
2017-07-02,"South Central",0.92,6675892.1,2251915.58,169099.91,122522.03,3159081.46,1239433.34,25461.72,1790494.11,457729.03,3692.44,1.17,41073.19,5504.69,0,118293.26,4228.77,0,NA,NA
2017-07-02,"Southeast",1.33,3979264.02,1206443.94,108360.53,63120.29,2219034.51,549006.94,4778.63,676830.5,437058.12,92555.32,1.8,4302.01,40687.72,250.51,45687.72,17432.57,0,NA,NA
2017-07-02,"West",1.07,7020076.49,3268040.09,212196.16,98729.65,2270834.48,1330339,150862.92,2074185.51,1185728.1,8126.48,1.88,45612.22,67692.06,162.23,34000.74,64728.91,0,NA,NA
2017-07-09,"California",1.28,6499668.48,1838137.96,169101.22,95916.86,2634902.26,1818682.87,207945.39,1767976.83,5214.88,64946.25,1.62,18593.36,54586.32,4.68,95826.72,90.14,0,NA,NA
2017-07-09,"Great Lakes",1.2,4104371.46,1649727.25,153380.48,78683.13,695313.32,1385858.46,373472.43,1093507.57,476444.72,79774.96,1.62,3853.72,70843.63,0,14008.38,64674.75,0,NA,NA
2017-07-09,"Midsouth",1.29,3173372.45,1214991.99,109427.64,54489.34,643600.31,1287442.95,27337.2,969121.67,191301.87,54568.45,1.88,3114.64,50540.83,1282.83,35708.96,18780.38,0,NA,NA
2017-07-09,"Northeast",1.58,4406341.73,1240236.47,160288.02,116868.75,289590.47,2850917.36,25597.43,1034138.98,140035.79,66061.7,2.31,6638.91,35153.51,1626.85,104841.75,12027,0,NA,NA
2017-07-09,"Plains",1.32,2106705.01,721146.31,63609.57,38035.02,785869.03,554318.38,45371.29,710273.4,5457.82,5415.09,1.62,2420.11,23093.17,61.27,18331.46,19703.56,0,NA,NA
2017-07-09,"South Central",0.86,7194967.49,2782725.46,180648.11,137911.57,3208920.88,1183761.98,19559.17,2120458.99,656778.35,5488.12,1.13,35464.23,7272.31,0,134528.08,3383.49,0,NA,NA
2017-07-09,"Southeast",1.32,3491991.63,1071521.94,90791.94,58809.47,1930025.72,485914.34,4529.63,636669.38,342065.06,92787.5,1.72,1959.39,29773.64,249.44,46063.02,12746.45,0,NA,NA
2017-07-09,"West",0.95,8389918.04,3985722.08,203127.73,103753.98,2821722.16,1464321.92,118151.88,2780258.77,1200981.9,4481.41,1.85,36979.31,62194.83,199.61,36610.96,67143.02,0,NA,NA
2017-07-16,"California",1.49,5405190.35,1085561.06,127255.55,55666.66,2319570.09,1821613.01,178446.19,1007608.04,22434.17,55518.85,2.14,18861.09,52718.44,9.36,55588.67,77.99,0,NA,NA
2017-07-16,"Great Lakes",1.38,3372297.92,1078418.77,209543.04,124683.37,613737.91,1337473.31,342667.93,686341.95,302794.91,89281.91,1.64,4180.21,76793.36,0,79403.55,45279.82,0,NA,NA
2017-07-16,"Midsouth",1.34,2827404.11,1016824.84,140880.73,92310.69,566734.82,1217131.68,26712.77,860213.61,122607.37,34003.86,1.69,2458.19,44872.35,1239.5,78625.54,13685.15,0,NA,NA
2017-07-16,"Northeast",1.5,4180237.98,1024023.73,240537.76,191663.24,266663.37,2858828.89,30721.99,850086.41,138210.65,35726.67,1.66,12309.73,34479.02,2085.77,178777.51,12885.73,0,NA,NA
2017-07-16,"Plains",1.38,1843260.04,557153.6,64457.41,36912.55,662783.83,595296.48,28026.13,485370.12,50390.43,21393.05,1.82,3175.66,24288.09,28.46,25384.46,11528.09,0,NA,NA
2017-07-16,"South Central",1.02,5780893.13,1662103.95,144301.93,107064.76,2730101.66,1369045.96,19641.56,1083666.18,557527.48,20910.29,1.46,31546.7,5690.47,0,105059.9,2004.86,0,NA,NA
2017-07-16,"Southeast",1.36,3516276.38,986550.45,70097.22,46957.9,2006796.85,518858.64,4070.44,596733.72,324532.55,65284.18,1.78,1230.72,21752.43,156.17,40900.26,6057.64,0,NA,NA
2017-07-16,"West",1.28,5529487.17,1929996.71,151281.1,78689.8,1989077.36,1484596.99,125816.11,944879.43,980887.97,4229.31,2.22,20505.23,50838.62,1247.45,32458.05,46231.75,0,NA,NA
2017-07-23,"California",1.46,5188483.1,1097188.19,128480.81,55538.5,2201004.96,1738865.16,151424.79,1018813.29,20424.08,57950.82,2.17,20884.31,52053.33,4.67,55471.46,67.04,0,NA,NA
2017-07-23,"Great Lakes",1.47,3014558.52,1009396.8,208558.03,124204.92,557159.67,1180490.16,267511.89,647895.99,296531.31,64969.5,1.68,3639.54,80400.82,4.82,72148.53,52056.39,0,NA,NA
2017-07-23,"Midsouth",1.34,2886538.37,1005805.72,176562.15,123369.31,613826.71,1240751.66,26154.28,861274.69,114928.95,29602.08,1.57,2368.63,49706.22,1106.94,103897.97,19471.34,0,NA,NA
2017-07-23,"Northeast",1.46,4222039.27,1066818.86,272856.18,229643.37,235858.72,2896879.68,22482.01,887134.17,149980.19,29704.5,1.63,8003.45,34071.85,1137.51,203830.16,25813.21,0,NA,NA
2017-07-23,"Plains",1.39,1854451.3,528322.63,55116.84,37094.54,719912.1,594292.4,11924.17,466178.48,46069.1,16075.05,1.72,2277.34,15728.39,16.57,27524.59,9569.95,0,NA,NA
2017-07-23,"South Central",1.05,5550586.51,1466694.81,131449.42,80003.1,2881726.68,1185462.48,16702.54,1013213.46,427812.72,25668.63,1.52,45346.41,6099.91,0,78170.25,1832.85,0,NA,NA
2017-07-23,"Southeast",1.36,3580363.85,933604.63,78813.04,55515.27,2109070.98,533696.3,3991.94,523093.86,346162.09,64348.68,1.72,1465.16,21646.39,186.22,47328.82,8186.45,0,NA,NA
2017-07-23,"West",1.18,6311280.51,2157590.99,162321.68,74117.56,2072496.16,1969142.59,112050.77,916284.35,1234707.82,6598.82,2.16,29482.82,57477.12,1244.18,36399.26,37715.36,2.94,NA,NA
2017-07-30,"California",1.38,5571000.96,1032288.08,113903.29,57874.56,2179199.68,2206571.02,152942.18,948516.41,28336.99,55434.68,2.14,15243.52,40785.21,0,57767.34,107.22,0,NA,NA
2017-07-30,"Great Lakes",1.44,3127451.33,1073692.09,178141.22,109284.6,628374.02,1159890.3,265494.92,685116.12,335733.79,52842.18,1.65,3482.46,65083.8,0,76778.61,32505.99,0,NA,NA
2017-07-30,"Midsouth",1.34,2817091.62,977681.58,143256.61,94976.86,613040.11,1200263.6,26106.33,833164.8,126121.45,18395.33,1.68,3072.11,44213.86,991.22,80259.26,14717.6,0,NA,NA
2017-07-30,"Northeast",1.49,4018833.97,1065844.42,214612.36,178409.38,232617.59,2705082.88,15289.08,931973.3,119001.73,14869.39,1.74,5868.8,30074.75,259.43,153830.81,24578.57,0,NA,NA
2017-07-30,"Plains",1.46,1718325.16,479947.75,59314.22,41030.82,669232.81,557504.83,11639.77,430060.41,37912.23,11975.11,1.73,1456.22,16781.86,45.32,31277.63,9753.19,0,NA,NA
2017-07-30,"South Central",1.06,5548390.24,1453471.04,124143.15,84715.01,2922902.49,1156832.81,15183.9,1010568.54,424211.45,18691.05,1.52,34533.3,4894.84,0,82561.9,2153.11,0,NA,NA
2017-07-30,"Southeast",1.38,3266646.69,889990.26,77530.96,58736.91,1874296.82,498800.91,3558.7,525044.69,321214.36,43731.21,1.63,1310.67,17344.96,138.42,51428.61,7308.3,0,NA,NA
2017-07-30,"West",1.25,5688357.24,1986231.99,180688.88,93267.06,1992527.59,1603136.43,106461.23,973013.15,1003906.67,9312.17,2.1,35365.17,51355.3,701.35,60487.85,32779.21,0,NA,NA
2017-08-06,"California",1.36,5655955.05,1290308.7,118098.82,56743.73,2313742.61,1892140.35,159763.39,1201486.97,30452.62,58369.11,2.18,18668.32,42686.77,0,55680.44,1063.29,0,NA,NA
2017-08-06,"Great Lakes",1.42,3357719.29,1256271.66,125026.87,88319.69,574437.85,1199617.75,327392.03,832554.71,340048.81,83668.14,1.65,3724.58,32794.35,4.87,67919.34,20400.35,0,NA,NA
2017-08-06,"Midsouth",1.34,2907563.95,1006737.98,147783.08,97806.05,601191.03,1272881.65,26753.29,856452.33,122563.55,27722.1,1.88,3190.54,45905.95,871.79,86645.75,11160.3,0,NA,NA
2017-08-06,"Northeast",1.52,4132666.26,1088469.36,216000.77,178145.09,227866.95,2801740,14589.95,891867.29,165243.16,31358.91,1.74,6369.3,31343.15,143.23,152573.08,25572.01,0,NA,NA
2017-08-06,"Plains",1.43,1762012.56,498426.68,68525.6,47093.75,675558.34,580796.32,7231.22,440097.5,44108.31,14220.87,1.8,2462.31,18938.49,31.05,34485.91,12607.84,0,NA,NA
2017-08-06,"South Central",1.03,5882728.51,1518289.53,141584.65,102815.55,3063985.05,1282288.49,18165.44,1037654.15,457240.12,23395.26,1.48,34146.34,4622.76,0,101574.31,1241.24,0,NA,NA
2017-08-06,"Southeast",1.41,3282864.06,972509.67,64344.45,45998.72,1799095.92,507685.74,3572.73,569390.19,337374.62,65744.86,1.78,1389.06,16770.11,186.56,42780.02,3218.7,0,NA,NA
2017-08-06,"West",1.32,5548410.44,1952699.96,178606.86,92696.69,2036702.69,1451163.28,107844.51,1060422.56,879238.7,13038.7,2.1,42641.59,42953.57,315.01,56820.93,35875.76,0,NA,NA
2017-08-13,"California",1.26,5862368.39,1245968.09,10212.38,9791.63,2346710.99,2079376.28,190313.03,1160556.19,32819.18,52592.72,1.27,4.73,416.02,0,5319.01,4472.62,0,NA,NA
2017-08-13,"Great Lakes",1.57,2971011.18,1149901.04,7534.9,7147.11,504445.27,1051826.5,264838.37,733843.21,352853.24,63204.59,1.18,39.88,347.91,0,7131.83,15.28,0,NA,NA
