Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Indianapolis,Weekly,"2022-03-27 00:00:00",Conventional,1.289241664,262258.60,168512.73,30024.95,942.98,62777.95,,,
Jacksonville,Weekly,"2022-03-27 00:00:00",Conventional,1.398599666,218605.52,139849.30,8681.35,666.60,69408.28,,,
"Las Vegas",Weekly,"2022-03-27 00:00:00",Conventional,1.396718639,385425.18,232735.94,36046.90,18853.72,97788.62,,,
"Los Angeles",Weekly,"2022-03-27 00:00:00",Conventional,1.424275826,2970625.05,1852503.87,53192.38,381231.69,683697.12,,,
Louisville,Weekly,"2022-03-27 00:00:00",Conventional,1.196783481,131109.30,74216.10,19488.85,251.79,37152.56,,,
"Miami/Ft. Lauderdale",Weekly,"2022-03-27 00:00:00",Conventional,1.503244989,842130.09,614712.84,30112.35,4261.32,193043.58,,,
Nashville,Weekly,"2022-03-27 00:00:00",Conventional,1.253235907,309233.55,182186.41,27072.28,458.97,99515.89,,,
"Northern New England",Weekly,"2022-03-27 00:00:00",Conventional,1.413393134,452583.12,204048.66,144101.65,463.24,103969.56,,,
"New Orleans/Mobile",Weekly,"2022-03-27 00:00:00",Conventional,1.303008342,292064.78,147602.10,14537.75,990.84,128934.09,,,
"New York",Weekly,"2022-03-27 00:00:00",Conventional,1.607844220,1806843.75,345429.95,869911.23,14656.03,576846.54,,,
Orlando,Weekly,"2022-03-27 00:00:00",Conventional,1.404684296,512612.82,323353.53,13023.33,1913.61,174322.35,,,
Peoria/Springfield,Weekly,"2022-03-27 00:00:00",Conventional,1.216736001,152140.52,81055.21,15572.28,3369.48,52143.56,,,
Philadelphia,Weekly,"2022-03-27 00:00:00",Conventional,1.353091617,655253.42,236007.20,139796.00,2008.32,277441.91,,,
Phoenix/Tucson,Weekly,"2022-03-27 00:00:00",Conventional,1.186101333,1382749.62,911970.45,295692.95,17486.70,157599.53,,,
Pittsburgh,Weekly,"2022-03-27 00:00:00",Conventional,1.487980534,165733.96,101215.14,3322.42,450.03,60746.37,,,
Portland,Weekly,"2022-03-27 00:00:00",Conventional,1.574717530,588747.63,288751.28,147438.96,33723.81,118833.58,,,
Providence,Weekly,"2022-03-27 00:00:00",Conventional,1.687054019,93929.83,23191.57,48091.70,203.36,22443.21,,,
Raleigh/Greensboro,Weekly,"2022-03-27 00:00:00",Conventional,1.357286632,472130.75,194991.43,64784.80,2991.40,209363.12,,,
Richmond/Norfolk,Weekly,"2022-03-27 00:00:00",Conventional,1.286089682,333234.74,181979.04,44509.03,981.79,105764.89,,,
Roanoke,Weekly,"2022-03-27 00:00:00",Conventional,1.200470629,200588.38,122198.25,21983.55,157.29,56249.30,,,
Sacramento,Weekly,"2022-03-27 00:00:00",Conventional,1.644301272,469438.06,248557.80,126577.28,6150.41,88152.57,,,
"San Diego",Weekly,"2022-03-27 00:00:00",Conventional,1.382353664,563387.31,335011.54,21120.59,62670.98,144584.20,,,
"San Francisco",Weekly,"2022-03-27 00:00:00",Conventional,1.721965639,945829.43,701286.24,109614.60,8166.86,126761.73,,,
Seattle,Weekly,"2022-03-27 00:00:00",Conventional,1.883642575,464753.57,197255.44,177086.53,3554.53,86857.08,,,
"South Carolina",Weekly,"2022-03-27 00:00:00",Conventional,1.292443133,550627.63,282682.87,70048.58,1474.70,196421.48,,,
Spokane,Weekly,"2022-03-27 00:00:00",Conventional,1.684774316,66627.87,30340.73,22351.44,202.06,13733.64,,,
"St. Louis",Weekly,"2022-03-27 00:00:00",Conventional,1.171338675,254692.76,150844.13,14288.60,709.92,88850.10,,,
Syracuse,Weekly,"2022-03-27 00:00:00",Conventional,1.304961081,101608.55,28519.40,25776.44,365.13,46947.59,,,
Tampa,Weekly,"2022-03-27 00:00:00",Conventional,1.421468219,520218.07,366311.52,13359.95,1494.50,139052.10,,,
Toledo,Weekly,"2022-03-27 00:00:00",Conventional,1.366866521,136152.52,84679.38,16274.01,3172.28,32026.85,,,
"West Tex/New Mexico",Weekly,"2022-03-27 00:00:00",Conventional,1.168299583,877622.67,374006.46,115737.87,6037.80,381840.54,,,
Wichita,Weekly,"2022-03-27 00:00:00",Conventional,1.124020168,107829.11,73524.80,6078.14,170.71,28055.46,,,
California,Weekly,"2022-03-27 00:00:00",Conventional,1.505140917,6328611.51,4012404.07,504552.42,522950.01,1288705.00,,,
"Great Lakes",Weekly,"2022-03-27 00:00:00",Conventional,1.384591996,4235758.10,2132363.73,789839.24,196868.40,1116686.73,,,
Midsouth,Weekly,"2022-03-27 00:00:00",Conventional,1.313255528,4432033.25,2126364.87,579748.94,16593.57,1709325.87,,,
Northeast,Weekly,"2022-03-27 00:00:00",Conventional,1.476090898,5243122.92,1436184.65,2007013.84,20667.65,1779256.79,,,
Plains,Weekly,"2022-03-27 00:00:00",Conventional,1.365035498,2084678.08,1058506.08,282361.47,18336.13,725474.40,,,
"South Central",Weekly,"2022-03-27 00:00:00",Conventional,1.144575166,5134013.56,2795312.31,576263.69,42442.74,1719994.81,,,
Southeast,Weekly,"2022-03-27 00:00:00",Conventional,1.343503634,5052486.19,3341686.01,323399.89,11998.12,1375402.17,,,
West,Weekly,"2022-03-27 00:00:00",Conventional,1.421314096,6373664.05,3478116.63,1330398.92,229429.58,1335718.92,,,
"Total U.S.",Weekly,"2022-03-27 00:00:00",Conventional,1.376360384,38884367.65,20380938.35,6393578.42,1059286.20,11050564.69,,,
Albany,Weekly,"2022-03-27 00:00:00",Organic,1.748356876,5184.67,239.23,466.06,1.94,4477.44,,,
Atlanta,Weekly,"2022-03-27 00:00:00",Organic,1.732557512,48466.27,124.22,11099.42,0.00,37242.62,,,
Baltimore/Washington,Weekly,"2022-03-27 00:00:00",Organic,1.744014463,72724.26,914.91,7430.44,6.25,64372.65,,,
Birmingham/Montgomery,Weekly,"2022-03-27 00:00:00",Organic,1.650615728,16974.94,66.28,724.35,0.00,16184.31,,,
Boise,Weekly,"2022-03-27 00:00:00",Organic,2.236553991,6375.23,0.94,3271.04,0.00,3103.25,,,
Boston,Weekly,"2022-03-27 00:00:00",Organic,1.821069539,34820.61,357.04,2052.78,0.00,32410.79,,,
Buffalo/Rochester,Weekly,"2022-03-27 00:00:00",Organic,1.668512880,17964.42,979.12,120.50,0.00,16864.80,,,
Charlotte,Weekly,"2022-03-27 00:00:00",Organic,1.712680310,25707.97,346.33,2907.89,6.22,22447.53,,,
Chicago,Weekly,"2022-03-27 00:00:00",Organic,1.738504245,67365.14,9258.54,15273.89,0.00,42832.71,,,
Cincinnati/Dayton,Weekly,"2022-03-27 00:00:00",Organic,2.084871962,18851.18,74.07,9296.49,0.00,9480.62,,,
Columbus,Weekly,"2022-03-27 00:00:00",Organic,1.886928966,12592.54,791.84,4063.65,0.00,7737.04,,,
"Dallas/Ft. Worth",Weekly,"2022-03-27 00:00:00",Organic,1.556479466,56877.50,15074.89,933.86,0.00,40868.75,,,
Denver,Weekly,"2022-03-27 00:00:00",Organic,1.885484140,45330.33,21833.58,677.38,0.00,22819.37,,,
Detroit,Weekly,"2022-03-27 00:00:00",Organic,1.589777488,30245.29,353.63,4409.03,0.00,25482.62,,,
"Grand Rapids",Weekly,"2022-03-27 00:00:00",Organic,1.504298288,12844.84,43.55,885.49,0.00,11915.79,,,
Harrisburg/Scranton,Weekly,"2022-03-27 00:00:00",Organic,1.674752260,20679.37,409.03,470.09,0.00,19800.26,,,
Hartford/Springfield,Weekly,"2022-03-27 00:00:00",Organic,1.791406104,24302.12,791.07,3586.78,0.00,19924.27,,,
Houston,Weekly,"2022-03-27 00:00:00",Organic,1.404274110,30693.05,9398.56,324.68,0.00,20969.81,,,
Indianapolis,Weekly,"2022-03-27 00:00:00",Organic,1.880098586,12510.53,234.29,3369.76,0.00,8906.48,,,
Jacksonville,Weekly,"2022-03-27 00:00:00",Organic,1.342890288,32195.71,337.80,185.33,0.00,31672.58,,,
"Las Vegas",Weekly,"2022-03-27 00:00:00",Organic,1.580111894,20828.16,5990.17,3117.73,0.00,11720.26,,,
"Los Angeles",Weekly,"2022-03-27 00:00:00",Organic,1.813084376,144402.38,64028.27,5705.53,0.00,74668.58,,,
Louisville,Weekly,"2022-03-27 00:00:00",Organic,1.788585913,8957.94,23.21,4426.03,0.00,4508.70,,,
"Miami/Ft. Lauderdale",Weekly,"2022-03-27 00:00:00",Organic,1.246392740,149677.43,1297.47,691.57,0.00,147688.39,,,
Nashville,Weekly,"2022-03-27 00:00:00",Organic,1.846733863,23458.07,62.59,6118.04,0.00,17277.45,,,
"Northern New England",Weekly,"2022-03-27 00:00:00",Organic,1.930653767,17771.92,1933.93,418.40,0.00,15419.59,,,
"New Orleans/Mobile",Weekly,"2022-03-27 00:00:00",Organic,1.449415044,15709.37,430.16,136.55,0.00,15142.66,,,
"New York",Weekly,"2022-03-27 00:00:00",Organic,1.889886453,137685.35,14203.51,12785.77,19.92,110676.15,,,
Orlando,Weekly,"2022-03-27 00:00:00",Organic,1.216392311,109326.02,146.84,148.15,0.00,109031.03,,,
Peoria/Springfield,Weekly,"2022-03-27 00:00:00",Organic,1.727377738,7060.18,62.23,1235.90,0.00,5762.05,,,
Philadelphia,Weekly,"2022-03-27 00:00:00",Organic,1.827532917,30529.09,1336.61,2731.67,0.00,26460.81,,,
Phoenix/Tucson,Weekly,"2022-03-27 00:00:00",Organic,1.528893198,36729.38,8047.09,6010.77,0.00,22671.53,,,
Pittsburgh,Weekly,"2022-03-27 00:00:00",Organic,1.781877861,11805.14,1705.41,0.00,0.00,10099.74,,,
Portland,Weekly,"2022-03-27 00:00:00",Organic,2.366327734,40487.71,3127.05,23162.09,0.00,14198.57,,,
Providence,Weekly,"2022-03-27 00:00:00",Organic,1.741223863,6531.83,32.10,32.24,0.00,6467.48,,,
Raleigh/Greensboro,Weekly,"2022-03-27 00:00:00",Organic,1.693401976,30864.25,1143.40,3688.66,48.99,25983.21,,,
Richmond/Norfolk,Weekly,"2022-03-27 00:00:00",Organic,1.599709726,25043.63,252.21,3289.91,2.01,21499.50,,,
Roanoke,Weekly,"2022-03-27 00:00:00",Organic,1.645317954,12855.49,59.28,2799.51,0.00,9996.70,,,
Sacramento,Weekly,"2022-03-27 00:00:00",Organic,1.812091609,28770.03,5941.36,3880.72,0.00,18947.94,,,
"San Diego",Weekly,"2022-03-27 00:00:00",Organic,1.940542423,26459.06,11867.63,1458.87,0.00,13132.55,,,
"San Francisco",Weekly,"2022-03-27 00:00:00",Organic,2.049265303,80566.73,25136.91,7846.04,0.00,47583.78,,,
Seattle,Weekly,"2022-03-27 00:00:00",Organic,2.278487610,71089.14,607.42,54299.99,0.00,16181.73,,,
"South Carolina",Weekly,"2022-03-27 00:00:00",Organic,1.554037884,44613.81,769.68,4193.99,66.45,39583.69,,,
Spokane,Weekly,"2022-03-27 00:00:00",Organic,2.386749807,4982.90,71.14,2972.71,0.00,1939.05,,,
"St. Louis",Weekly,"2022-03-27 00:00:00",Organic,1.740871473,12664.70,1118.76,2546.73,0.00,8999.21,,,
Syracuse,Weekly,"2022-03-27 00:00:00",Organic,1.589746430,7501.60,330.45,100.01,0.00,7071.15,,,
Tampa,Weekly,"2022-03-27 00:00:00",Organic,1.120551122,107298.17,121.47,149.93,0.00,107026.76,,,
Toledo,Weekly,"2022-03-27 00:00:00",Organic,1.902598170,5154.01,90.12,1429.38,0.00,3634.51,,,
"West Tex/New Mexico",Weekly,"2022-03-27 00:00:00",Organic,1.240136282,38862.47,4360.86,1302.78,0.00,33198.83,,,
Wichita,Weekly,"2022-03-27 00:00:00",Organic,1.684015331,4609.68,1694.34,3.91,0.00,2911.43,,,
California,Weekly,"2022-03-27 00:00:00",Organic,1.893964304,353296.32,129303.42,27151.11,0.00,196841.79,,,
"Great Lakes",Weekly,"2022-03-27 00:00:00",Organic,1.772628552,234031.73,20793.95,46585.09,0.00,166652.69,,,
Midsouth,Weekly,"2022-03-27 00:00:00",Organic,1.720743808,295513.92,4191.51,47855.94,130.51,243335.96,,,
Northeast,Weekly,"2022-03-27 00:00:00",Organic,1.786112365,331663.85,18529.48,20588.80,5.24,292540.33,,,
Plains,Weekly,"2022-03-27 00:00:00",Organic,1.683509713,66163.72,9648.50,3930.26,0.00,52584.96,,,
"South Central",Weekly,"2022-03-27 00:00:00",Organic,1.501918787,192254.49,36737.54,6218.52,0.00,149298.43,,,
Southeast,Weekly,"2022-03-27 00:00:00",Organic,1.288861120,676284.68,3472.76,22139.97,73.62,650598.34,,,
West,Weekly,"2022-03-27 00:00:00",Organic,1.928405821,366261.75,70266.31,123587.09,0.00,172408.35,,,
"Total U.S.",Weekly,"2022-03-27 00:00:00",Organic,1.654939257,2515470.46,292943.48,298056.77,209.37,1924260.85,,,
Albany,Weekly,"2022-04-03 00:00:00",Conventional,1.267148066,134390.36,45459.57,61911.96,533.72,26485.10,,,
Atlanta,Weekly,"2022-04-03 00:00:00",Conventional,1.121291912,826766.31,553089.00,111870.31,1182.26,160624.74,,,
Baltimore/Washington,Weekly,"2022-04-03 00:00:00",Conventional,1.397561705,1180909.92,444956.63,189254.14,4008.22,542690.93,,,
Birmingham/Montgomery,Weekly,"2022-04-03 00:00:00",Conventional,1.300309168,357228.80,222430.87,27070.00,875.60,106852.34,,,
Boise,Weekly,"2022-04-03 00:00:00",Conventional,1.621337482,117830.82,67949.72,16083.54,11757.33,22040.24,,,
Boston,Weekly,"2022-04-03 00:00:00",Conventional,1.682007882,599111.93,155490.83,286065.64,1541.74,156013.73,,,
Buffalo/Rochester,Weekly,"2022-04-03 00:00:00",Conventional,1.339751260,231897.26,51564.93,41341.19,1313.20,137677.93,,,
Charlotte,Weekly,"2022-04-03 00:00:00",Conventional,1.434496357,394418.71,157773.78,56206.63,3395.84,177042.46,,,
Chicago,Weekly,"2022-04-03 00:00:00",Conventional,1.416612861,1063094.44,442502.89,212401.14,88162.36,320028.06,,,
Cincinnati/Dayton,Weekly,"2022-04-03 00:00:00",Conventional,1.171586297,362830.54,259532.88,48002.38,340.90,54954.38,,,
Columbus,Weekly,"2022-04-03 00:00:00",Conventional,1.161088014,309466.52,217488.06,31308.86,426.45,60243.15,,,
"Dallas/Ft. Worth",Weekly,"2022-04-03 00:00:00",Conventional,1.085030768,1463722.72,814679.19,190592.56,10610.18,447840.80,,,
Denver,Weekly,"2022-04-03 00:00:00",Conventional,1.456973604,935205.85,387989.34,285281.42,38839.84,223095.25,,,
Detroit,Weekly,"2022-04-03 00:00:00",Conventional,1.151842451,540749.45,338915.16,47990.32,10520.59,143323.39,,,
"Grand Rapids",Weekly,"2022-04-03 00:00:00",Conventional,1.453281249,182676.02,51718.40,39248.56,9442.14,82266.92,,,
Harrisburg/Scranton,Weekly,"2022-04-03 00:00:00",Conventional,1.359018931,422153.23,189257.45,70441.83,1512.60,160941.34,,,
Hartford/Springfield,Weekly,"2022-04-03 00:00:00",Conventional,1.502313255,372311.55,73102.89,201176.25,1344.61,96687.80,,,
Houston,Weekly,"2022-04-03 00:00:00",Conventional,1.113194502,1038385.89,673698.01,151740.72,13012.30,199934.87,,,
Indianapolis,Weekly,"2022-04-03 00:00:00",Conventional,1.136189235,300162.37,194507.86,36337.86,1045.76,68270.90,,,
Jacksonville,Weekly,"2022-04-03 00:00:00",Conventional,1.415648570,227107.31,151013.58,8219.05,719.03,67155.65,,,
"Las Vegas",Weekly,"2022-04-03 00:00:00",Conventional,1.305388776,374812.02,221208.56,41960.26,13528.98,98114.23,,,
"Los Angeles",Weekly,"2022-04-03 00:00:00",Conventional,1.469589389,2837710.64,1668761.09,62761.18,402182.76,704005.62,,,
Louisville,Weekly,"2022-04-03 00:00:00",Conventional,1.131012764,149140.34,93400.20,18502.27,230.79,37007.07,,,
"Miami/Ft. Lauderdale",Weekly,"2022-04-03 00:00:00",Conventional,1.507531992,853835.31,613945.07,31500.92,4273.30,204116.02,,,
Nashville,Weekly,"2022-04-03 00:00:00",Conventional,1.218304586,343993.65,212229.59,27131.67,449.38,104183.00,,,
"Northern New England",Weekly,"2022-04-03 00:00:00",Conventional,1.443181763,466766.00,216161.80,165864.07,445.52,84294.61,,,
"New Orleans/Mobile",Weekly,"2022-04-03 00:00:00",Conventional,1.308145935,292879.55,146929.42,16751.99,1097.48,128100.66,,,
"New York",Weekly,"2022-04-03 00:00:00",Conventional,1.578003141,2082911.34,600641.33,879451.90,14093.45,588724.65,,,
Orlando,Weekly,"2022-04-03 00:00:00",Conventional,1.397524960,525664.81,340297.93,12210.12,1809.88,171346.88,,,
Peoria/Springfield,Weekly,"2022-04-03 00:00:00",Conventional,1.156966174,168797.84,93476.68,16760.13,3136.29,55424.74,,,
Philadelphia,Weekly,"2022-04-03 00:00:00",Conventional,1.406794747,682063.83,247567.59,158089.60,2811.43,273595.20,,,
Phoenix/Tucson,Weekly,"2022-04-03 00:00:00",Conventional,1.050519137,1296823.89,905991.69,211402.18,17934.73,161495.30,,,
Pittsburgh,Weekly,"2022-04-03 00:00:00",Conventional,1.470407819,175334.44,101091.73,4809.54,484.00,68949.17,,,
Portland,Weekly,"2022-04-03 00:00:00",Conventional,1.538353197,609831.67,274129.99,195988.59,37396.08,102317.00,,,
Providence,Weekly,"2022-04-03 00:00:00",Conventional,1.674496920,94779.48,26083.24,45628.21,208.43,22859.60,,,
Raleigh/Greensboro,Weekly,"2022-04-03 00:00:00",Conventional,1.429520976,455259.54,184351.78,68369.09,3150.68,199388.00,,,
Richmond/Norfolk,Weekly,"2022-04-03 00:00:00",Conventional,1.274903632,352895.51,197876.18,43409.31,958.63,110651.40,,,
Roanoke,Weekly,"2022-04-03 00:00:00",Conventional,1.184187325,219149.99,134927.75,24945.45,187.95,59088.84,,,
Sacramento,Weekly,"2022-04-03 00:00:00",Conventional,1.729555861,397553.50,187435.56,112185.71,6355.74,91576.48,,,
"San Diego",Weekly,"2022-04-03 00:00:00",Conventional,1.435897980,508814.08,275651.09,23364.89,64029.62,145768.48,,,
"San Francisco",Weekly,"2022-04-03 00:00:00",Conventional,1.675693379,693889.03,446841.20,102707.77,7644.58,136695.47,,,
Seattle,Weekly,"2022-04-03 00:00:00",Conventional,1.778595009,520987.14,210264.73,222915.07,5261.17,82546.17,,,
"South Carolina",Weekly,"2022-04-03 00:00:00",Conventional,1.306353118,567576.88,301904.10,69608.71,1353.23,194710.84,,,
Spokane,Weekly,"2022-04-03 00:00:00",Conventional,1.618735872,73634.54,33453.28,26631.86,283.74,13265.66,,,
"St. Louis",Weekly,"2022-04-03 00:00:00",Conventional,1.110338152,280161.29,166687.29,14060.94,728.27,98684.79,,,
Syracuse,Weekly,"2022-04-03 00:00:00",Conventional,1.296067611,106395.15,29415.06,25581.38,377.22,51021.49,,,
Tampa,Weekly,"2022-04-03 00:00:00",Conventional,1.410603157,535404.08,378509.82,13950.74,1448.03,141495.49,,,
Toledo,Weekly,"2022-04-03 00:00:00",Conventional,1.158973108,167634.24,104325.53,21317.03,1369.01,40622.68,,,
"West Tex/New Mexico",Weekly,"2022-04-03 00:00:00",Conventional,1.197583247,855266.91,410594.60,112065.81,6323.94,326282.56,,,
Wichita,Weekly,"2022-04-03 00:00:00",Conventional,1.106568185,117533.22,83025.74,5726.26,179.07,28602.14,,,
California,Weekly,"2022-04-03 00:00:00",Conventional,1.529840735,5624740.81,3258338.27,483576.04,547315.47,1335511.02,,,
"Great Lakes",Weekly,"2022-04-03 00:00:00",Conventional,1.260133335,4797470.13,2518020.97,834663.56,139952.56,1304833.04,,,
Midsouth,Weekly,"2022-04-03 00:00:00",Conventional,1.318280201,4560305.77,2255814.47,602071.33,15393.38,1687026.59,,,
Northeast,Weekly,"2022-04-03 00:00:00",Conventional,1.501699421,5591056.33,1734942.28,2023985.78,18181.82,1813946.45,,,
Plains,Weekly,"2022-04-03 00:00:00",Conventional,1.353791541,2157574.26,1097976.72,285574.88,19662.80,754359.87,,,
"South Central",Weekly,"2022-04-03 00:00:00",Conventional,1.163177737,5205990.62,2991923.76,596711.36,43683.90,1573671.60,,,
Southeast,Weekly,"2022-04-03 00:00:00",Conventional,1.340304720,5189455.35,3455596.71,333194.21,11636.43,1389027.99,,,
West,Weekly,"2022-04-03 00:00:00",Conventional,1.357801860,6654241.24,3586923.90,1549332.64,186078.85,1331905.86,,,
"Total U.S.",Weekly,"2022-04-03 00:00:00",Conventional,1.358072247,39780834.50,20899537.07,6709109.80,981905.21,11190282.42,,,
Albany,Weekly,"2022-04-03 00:00:00",Organic,1.724414333,5020.26,208.23,359.72,0.00,4452.31,,,
Atlanta,Weekly,"2022-04-03 00:00:00",Organic,1.749541332,48651.32,192.65,13427.77,0.00,35030.91,,,
Baltimore/Washington,Weekly,"2022-04-03 00:00:00",Organic,1.671420710,84122.56,999.72,7717.31,2.08,75403.44,,,
Birmingham/Montgomery,Weekly,"2022-04-03 00:00:00",Organic,1.607768668,17952.69,118.50,792.82,0.00,17041.36,,,
Boise,Weekly,"2022-04-03 00:00:00",Organic,2.160803756,7843.13,4.57,4260.09,0.00,3578.48,,,
Boston,Weekly,"2022-04-03 00:00:00",Organic,1.816374526,37029.59,155.65,2188.74,0.00,34685.19,,,
Buffalo/Rochester,Weekly,"2022-04-03 00:00:00",Organic,1.674790186,17147.38,864.96,95.41,0.00,16187.01,,,
Charlotte,Weekly,"2022-04-03 00:00:00",Organic,1.735764686,27455.88,356.92,3195.75,17.63,23885.58,,,
Chicago,Weekly,"2022-04-03 00:00:00",Organic,1.758047375,66584.98,8833.24,16541.98,0.00,41209.77,,,
Cincinnati/Dayton,Weekly,"2022-04-03 00:00:00",Organic,1.909873446,19141.69,1252.10,8738.26,0.00,9151.34,,,
Columbus,Weekly,"2022-04-03 00:00:00",Organic,1.833886955,12668.77,1511.36,4161.61,0.00,6995.79,,,
"Dallas/Ft. Worth",Weekly,"2022-04-03 00:00:00",Organic,1.570036212,62099.26,14758.22,1024.02,0.00,46317.02,,,
Denver,Weekly,"2022-04-03 00:00:00",Organic,1.878607170,47169.27,24645.55,800.36,0.00,21723.36,,,
Detroit,Weekly,"2022-04-03 00:00:00",Organic,1.534115549,32332.51,336.11,4757.19,0.00,27239.21,,,
"Grand Rapids",Weekly,"2022-04-03 00:00:00",Organic,1.477856143,13377.35,36.21,896.99,0.00,12444.14,,,
Harrisburg/Scranton,Weekly,"2022-04-03 00:00:00",Organic,1.720839856,20959.07,352.81,451.73,0.00,20154.53,,,
Hartford/Springfield,Weekly,"2022-04-03 00:00:00",Organic,1.787430290,26064.13,763.79,4103.77,0.00,21196.58,,,
Houston,Weekly,"2022-04-03 00:00:00",Organic,1.490382968,31941.30,8273.29,426.60,0.00,23241.41,,,
Indianapolis,Weekly,"2022-04-03 00:00:00",Organic,1.697689055,12956.94,412.38,2901.86,0.00,9642.70,,,
Jacksonville,Weekly,"2022-04-03 00:00:00",Organic,1.311823050,33943.32,123.90,215.22,0.00,33604.21,,,
"Las Vegas",Weekly,"2022-04-03 00:00:00",Organic,1.532883838,22302.66,6637.71,4000.08,0.00,11664.87,,,
"Los Angeles",Weekly,"2022-04-03 00:00:00",Organic,1.942124008,147318.77,63424.50,8873.29,0.00,75020.98,,,
Louisville,Weekly,"2022-04-03 00:00:00",Organic,1.698059105,8449.46,1289.01,2552.23,0.00,4608.21,,,
"Miami/Ft. Lauderdale",Weekly,"2022-04-03 00:00:00",Organic,1.240692780,161358.04,1470.93,678.34,0.00,159208.78,,,
Nashville,Weekly,"2022-04-03 00:00:00",Organic,1.817955312,23614.65,1858.06,5304.15,0.00,16452.44,,,
"Northern New England",Weekly,"2022-04-03 00:00:00",Organic,1.862984048,18145.76,1504.52,304.56,0.00,16336.68,,,
"New Orleans/Mobile",Weekly,"2022-04-03 00:00:00",Organic,1.458363269,15117.59,363.10,138.59,0.00,14615.89,,,
"New York",Weekly,"2022-04-03 00:00:00",Organic,1.946223297,136066.83,14714.73,13237.88,19.92,108094.30,,,
Orlando,Weekly,"2022-04-03 00:00:00",Organic,1.224326742,113423.90,139.98,144.59,0.00,113139.33,,,
Peoria/Springfield,Weekly,"2022-04-03 00:00:00",Organic,1.683656879,7956.21,84.62,1222.01,0.00,6649.59,,,
Philadelphia,Weekly,"2022-04-03 00:00:00",Organic,1.879100456,32418.52,1558.72,2966.79,0.00,27893.01,,,
Phoenix/Tucson,Weekly,"2022-04-03 00:00:00",Organic,1.578209876,36696.72,7575.12,7791.26,0.00,21330.34,,,
