Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Wichita,Weekly,"2023-11-05 00:00:00",Conventional,0.869487949,103725.10,65171.81,13198.85,4.73,25349.71,,,
California,Weekly,"2023-11-05 00:00:00",Conventional,1.152251909,6016681.92,3718263.07,513155.48,555440.49,1229822.89,,,
"Great Lakes",Weekly,"2023-11-05 00:00:00",Conventional,0.938629178,4442944.54,2663723.86,632484.77,79812.48,1066923.43,,,
Midsouth,Weekly,"2023-11-05 00:00:00",Conventional,1.008528820,4380880.90,2316583.51,606897.90,4865.85,1452533.65,,,
Northeast,Weekly,"2023-11-05 00:00:00",Conventional,1.197429540,5132337.11,1386626.84,2023859.30,20324.37,1701526.60,,,
Plains,Weekly,"2023-11-05 00:00:00",Conventional,0.919241518,2113072.72,1251739.48,220284.95,7969.97,633078.33,,,
"South Central",Weekly,"2023-11-05 00:00:00",Conventional,0.811676036,5313813.59,3133429.17,366027.01,11344.96,1803012.45,,,
Southeast,Weekly,"2023-11-05 00:00:00",Conventional,1.040204804,5549143.95,3520404.07,170936.10,431.83,1857371.95,,,
West,Weekly,"2023-11-05 00:00:00",Conventional,1.096577208,6191769.88,3486360.61,1051244.39,112259.60,1541905.29,,,
"Total U.S.",Weekly,"2023-11-05 00:00:00",Conventional,1.034331115,39140644.61,21477130.60,5584889.90,792449.54,11286174.58,,,
Albany,Weekly,"2023-11-05 00:00:00",Organic,1.385038854,4971.29,221.19,237.78,0.00,4512.32,,,
Atlanta,Weekly,"2023-11-05 00:00:00",Organic,1.130499988,71245.44,110.74,10676.58,0.00,60458.12,,,
Baltimore/Washington,Weekly,"2023-11-05 00:00:00",Organic,1.310974884,94756.61,300.91,8126.05,5.22,86324.43,,,
Birmingham/Montgomery,Weekly,"2023-11-05 00:00:00",Organic,1.135215007,23312.31,42.84,418.54,0.00,22850.93,,,
Boise,Weekly,"2023-11-05 00:00:00",Organic,2.034301910,4701.29,15.09,2511.72,0.00,2174.47,,,
Boston,Weekly,"2023-11-05 00:00:00",Organic,1.599736069,33577.86,283.94,1377.10,0.00,31916.81,,,
Buffalo/Rochester,Weekly,"2023-11-05 00:00:00",Organic,1.455771884,16968.17,339.20,58.16,0.00,16570.82,,,
Charlotte,Weekly,"2023-11-05 00:00:00",Organic,1.370434488,37706.58,120.24,2578.70,4.13,35003.51,,,
Chicago,Weekly,"2023-11-05 00:00:00",Organic,1.617572972,56837.81,402.50,25875.10,0.00,30560.21,,,
Cincinnati/Dayton,Weekly,"2023-11-05 00:00:00",Organic,2.111144346,15177.80,69.95,6970.08,0.00,8137.76,,,
Columbus,Weekly,"2023-11-05 00:00:00",Organic,1.835250326,10504.02,1014.32,3350.40,0.00,6139.30,,,
"Dallas/Ft. Worth",Weekly,"2023-11-05 00:00:00",Organic,1.205115236,56096.58,17969.00,478.39,0.00,37649.20,,,
Denver,Weekly,"2023-11-05 00:00:00",Organic,1.403948988,42027.46,23247.93,740.31,0.00,18039.22,,,
Detroit,Weekly,"2023-11-05 00:00:00",Organic,1.627978999,19079.27,430.02,4794.89,0.00,13854.36,,,
"Grand Rapids",Weekly,"2023-11-05 00:00:00",Organic,1.312657057,6885.83,82.11,392.30,0.00,6411.42,,,
Harrisburg/Scranton,Weekly,"2023-11-05 00:00:00",Organic,1.061224232,36058.08,199.09,335.89,0.00,35523.11,,,
Hartford/Springfield,Weekly,"2023-11-05 00:00:00",Organic,1.547638720,24694.88,396.45,4324.04,0.00,19974.39,,,
Houston,Weekly,"2023-11-05 00:00:00",Organic,1.110487726,32464.22,14223.05,172.42,0.00,18068.75,,,
Indianapolis,Weekly,"2023-11-05 00:00:00",Organic,1.870344148,8557.99,204.03,2957.83,0.00,5396.14,,,
Jacksonville,Weekly,"2023-11-05 00:00:00",Organic,1.691143869,11263.09,101.56,105.84,0.00,11055.69,,,
"Las Vegas",Weekly,"2023-11-05 00:00:00",Organic,1.453760335,20642.54,5833.63,3501.90,0.00,11307.02,,,
"Los Angeles",Weekly,"2023-11-05 00:00:00",Organic,1.639661246,147815.30,64477.79,4985.56,3255.42,75096.53,,,
Louisville,Weekly,"2023-11-05 00:00:00",Organic,1.750046833,7800.20,9.89,2908.69,0.00,4881.63,,,
"Miami/Ft. Lauderdale",Weekly,"2023-11-05 00:00:00",Organic,1.344015494,71922.27,672.21,383.63,0.00,70866.43,,,
Nashville,Weekly,"2023-11-05 00:00:00",Organic,1.657728668,25292.33,80.35,7176.69,0.00,18035.29,,,
"Northern New England",Weekly,"2023-11-05 00:00:00",Organic,1.567655094,15184.10,1977.05,287.88,0.00,12919.17,,,
"New Orleans/Mobile",Weekly,"2023-11-05 00:00:00",Organic,1.285902624,14191.26,298.44,61.84,0.00,13830.98,,,
"New York",Weekly,"2023-11-05 00:00:00",Organic,1.410986351,159162.27,10219.34,12306.80,6.73,136629.39,,,
Orlando,Weekly,"2023-11-05 00:00:00",Organic,1.570003099,33495.44,324.34,136.61,0.00,33034.50,,,
Peoria/Springfield,Weekly,"2023-11-05 00:00:00",Organic,1.487651413,5526.91,108.30,1124.38,0.00,4294.22,,,
Philadelphia,Weekly,"2023-11-05 00:00:00",Organic,1.219009955,54483.29,1404.54,3222.63,0.00,49856.13,,,
Phoenix/Tucson,Weekly,"2023-11-05 00:00:00",Organic,1.443199330,36392.35,8887.34,6826.03,0.00,20678.97,,,
Pittsburgh,Weekly,"2023-11-05 00:00:00",Organic,1.410833897,8908.25,1556.69,3.97,0.00,7347.58,,,
Portland,Weekly,"2023-11-05 00:00:00",Organic,2.243942976,28996.70,19.45,18077.92,0.00,10899.33,,,
Providence,Weekly,"2023-11-05 00:00:00",Organic,1.321067424,7037.45,11.15,25.75,0.00,7000.55,,,
Raleigh/Greensboro,Weekly,"2023-11-05 00:00:00",Organic,1.349029641,41420.42,278.35,1986.10,1.01,39154.95,,,
Richmond/Norfolk,Weekly,"2023-11-05 00:00:00",Organic,1.242614032,34170.76,14.99,2718.64,2.00,31435.14,,,
Roanoke,Weekly,"2023-11-05 00:00:00",Organic,1.468696554,14347.44,8.36,2637.17,0.00,11701.91,,,
Sacramento,Weekly,"2023-11-05 00:00:00",Organic,1.799783997,15278.30,4888.42,1020.82,0.00,9369.07,,,
"San Diego",Weekly,"2023-11-05 00:00:00",Organic,1.919035466,22972.56,11626.38,877.34,203.23,10265.61,,,
"San Francisco",Weekly,"2023-11-05 00:00:00",Organic,1.963781677,57285.64,24912.74,2444.91,0.00,29927.99,,,
Seattle,Weekly,"2023-11-05 00:00:00",Organic,2.638364410,42903.87,1528.01,30680.96,31.39,10663.52,,,
"South Carolina",Weekly,"2023-11-05 00:00:00",Organic,1.236610123,49526.77,192.16,3090.20,0.00,46244.41,,,
Spokane,Weekly,"2023-11-05 00:00:00",Organic,2.218953841,3336.99,57.87,1627.93,0.00,1651.19,,,
"St. Louis",Weekly,"2023-11-05 00:00:00",Organic,1.412646543,10941.11,836.42,1132.03,0.00,8972.66,,,
Syracuse,Weekly,"2023-11-05 00:00:00",Organic,1.429767314,7262.64,241.18,108.10,0.00,6913.36,,,
Tampa,Weekly,"2023-11-05 00:00:00",Organic,1.441385123,30193.58,298.07,97.86,0.00,29797.65,,,
Toledo,Weekly,"2023-11-05 00:00:00",Organic,1.816205991,4057.57,40.29,1409.21,0.00,2608.08,,,
"West Tex/New Mexico",Weekly,"2023-11-05 00:00:00",Organic,1.519099960,37887.08,18712.86,1262.43,0.00,17911.79,,,
Wichita,Weekly,"2023-11-05 00:00:00",Organic,1.165409246,5182.01,1658.53,17.46,0.00,3506.02,,,
California,Weekly,"2023-11-05 00:00:00",Organic,1.744424527,299749.38,127889.30,11432.53,3906.08,156521.48,,,
"Great Lakes",Weekly,"2023-11-05 00:00:00",Organic,1.647590778,179612.39,7969.37,58005.78,0.00,113637.24,,,
Midsouth,Weekly,"2023-11-05 00:00:00",Organic,1.366326559,369706.20,1392.85,41979.99,13.68,326319.67,,,
Northeast,Weekly,"2023-11-05 00:00:00",Organic,1.374134391,388707.08,14271.57,20757.23,0.00,353678.28,,,
Plains,Weekly,"2023-11-05 00:00:00",Organic,1.326146980,72940.41,11457.66,1898.31,0.00,59584.44,,,
"South Central",Weekly,"2023-11-05 00:00:00",Organic,1.237125987,207221.10,54921.15,3899.07,0.00,148400.89,,,
Southeast,Weekly,"2023-11-05 00:00:00",Organic,1.284596016,387625.66,2131.22,19734.85,0.00,365759.60,,,
West,Weekly,"2023-11-05 00:00:00",Organic,1.808597284,290762.24,76259.79,87156.30,34.77,127311.39,,,
"Total U.S.",Weekly,"2023-11-05 00:00:00",Organic,1.472913315,2196324.46,296292.91,244864.04,3954.53,1651212.99,,,
Albany,Weekly,"2023-11-12 00:00:00",Conventional,1.067277698,124534.22,29074.57,61634.31,0.97,33824.37,,,
Atlanta,Weekly,"2023-11-12 00:00:00",Conventional,1.072543978,688374.32,450101.84,60152.13,50.17,178070.18,,,
Baltimore/Washington,Weekly,"2023-11-12 00:00:00",Conventional,1.103624384,1091706.34,407764.44,169583.12,865.05,513493.74,,,
Birmingham/Montgomery,Weekly,"2023-11-12 00:00:00",Conventional,0.950233514,295916.42,210096.66,7011.80,10.70,78797.26,,,
Boise,Weekly,"2023-11-12 00:00:00",Conventional,1.056841549,112932.56,66022.94,28433.61,59.16,18416.85,,,
Boston,Weekly,"2023-11-12 00:00:00",Conventional,1.243292532,663019.36,73627.12,427729.95,239.35,161422.93,,,
Buffalo/Rochester,Weekly,"2023-11-12 00:00:00",Conventional,0.965532219,210655.72,56032.94,44044.39,1013.68,109564.70,,,
Charlotte,Weekly,"2023-11-12 00:00:00",Conventional,1.112936502,371343.24,154206.97,44987.76,357.44,171791.08,,,
Chicago,Weekly,"2023-11-12 00:00:00",Conventional,0.909709730,1097141.87,656324.19,124375.41,39617.41,276824.86,,,
Cincinnati/Dayton,Weekly,"2023-11-12 00:00:00",Conventional,1.025819188,313387.76,148654.58,108767.13,591.07,55374.99,,,
Columbus,Weekly,"2023-11-12 00:00:00",Conventional,1.077999543,254567.62,153016.81,37089.25,704.34,63757.21,,,
"Dallas/Ft. Worth",Weekly,"2023-11-12 00:00:00",Conventional,0.761442686,1486315.06,781587.07,137519.57,1400.84,565807.58,,,
Denver,Weekly,"2023-11-12 00:00:00",Conventional,1.252431575,837785.66,388910.92,195878.00,16805.08,236191.66,,,
Detroit,Weekly,"2023-11-12 00:00:00",Conventional,1.046021214,431613.68,205132.87,88585.32,6351.93,131543.56,,,
"Grand Rapids",Weekly,"2023-11-12 00:00:00",Conventional,0.987570872,184844.52,45246.19,62529.92,5895.46,71172.95,,,
Harrisburg/Scranton,Weekly,"2023-11-12 00:00:00",Conventional,1.074647708,414063.99,190318.30,91890.74,9324.80,122530.15,,,
Hartford/Springfield,Weekly,"2023-11-12 00:00:00",Conventional,1.184757469,379099.17,60244.95,209299.90,280.89,109273.43,,,
Houston,Weekly,"2023-11-12 00:00:00",Conventional,0.848273919,952757.36,550840.64,99897.75,1261.66,300757.31,,,
Indianapolis,Weekly,"2023-11-12 00:00:00",Conventional,0.987738829,271977.78,145940.53,59050.17,683.29,66303.79,,,
Jacksonville,Weekly,"2023-11-12 00:00:00",Conventional,1.034508982,228938.71,144788.73,2978.31,12.43,81159.25,,,
"Las Vegas",Weekly,"2023-11-12 00:00:00",Conventional,1.154535537,334105.52,159544.72,56368.31,6962.62,111229.87,,,
"Los Angeles",Weekly,"2023-11-12 00:00:00",Conventional,1.219343027,2787315.41,1625985.30,156752.37,392909.03,611668.70,,,
Louisville,Weekly,"2023-11-12 00:00:00",Conventional,0.922098977,138034.62,71913.97,19333.44,98.40,46688.80,,,
"Miami/Ft. Lauderdale",Weekly,"2023-11-12 00:00:00",Conventional,1.004977128,1154499.87,676496.23,30642.68,1706.22,445654.74,,,
Nashville,Weekly,"2023-11-12 00:00:00",Conventional,0.973709244,298807.16,163413.77,29231.79,3.28,106158.32,,,
"Northern New England",Weekly,"2023-11-12 00:00:00",Conventional,1.133429303,496390.46,126424.90,274662.59,65.39,95237.58,,,
"New Orleans/Mobile",Weekly,"2023-11-12 00:00:00",Conventional,0.742613060,281672.17,190898.74,6434.31,201.69,84137.43,,,
"New York",Weekly,"2023-11-12 00:00:00",Conventional,1.236361496,2174072.68,436012.24,1100317.39,14793.78,622949.27,,,
Orlando,Weekly,"2023-11-12 00:00:00",Conventional,0.966484983,635683.46,350262.38,13650.74,6.70,271763.63,,,
Peoria/Springfield,Weekly,"2023-11-12 00:00:00",Conventional,0.870099211,148997.86,86832.01,18132.66,1506.51,42526.67,,,
Philadelphia,Weekly,"2023-11-12 00:00:00",Conventional,1.030099280,686032.51,243377.80,203235.67,6963.46,232455.57,,,
Phoenix/Tucson,Weekly,"2023-11-12 00:00:00",Conventional,1.008479670,1095721.99,706385.16,151897.85,15836.66,221602.32,,,
Pittsburgh,Weekly,"2023-11-12 00:00:00",Conventional,1.011115063,174823.91,99053.75,3603.94,38.71,72127.51,,,
Portland,Weekly,"2023-11-12 00:00:00",Conventional,1.053525248,641999.89,431093.09,107154.14,23299.44,80453.22,,,
Providence,Weekly,"2023-11-12 00:00:00",Conventional,1.217125631,105987.30,15760.26,65431.78,119.07,24676.19,,,
Raleigh/Greensboro,Weekly,"2023-11-12 00:00:00",Conventional,1.083174232,432744.16,183356.13,59189.99,230.98,189967.07,,,
Richmond/Norfolk,Weekly,"2023-11-12 00:00:00",Conventional,0.957635022,310411.37,146920.89,50487.66,87.24,112915.57,,,
Roanoke,Weekly,"2023-11-12 00:00:00",Conventional,0.872336716,201057.99,118160.50,21983.17,281.66,60632.65,,,
Sacramento,Weekly,"2023-11-12 00:00:00",Conventional,1.169709835,425221.35,205281.61,94359.90,3158.67,122421.17,,,
"San Diego",Weekly,"2023-11-12 00:00:00",Conventional,1.219707931,508943.78,285155.14,49836.87,53193.53,120758.23,,,
"San Francisco",Weekly,"2023-11-12 00:00:00",Conventional,1.354108587,639977.65,415716.66,89227.53,4984.76,130048.70,,,
Seattle,Weekly,"2023-11-12 00:00:00",Conventional,1.378010606,505621.00,294840.09,99118.99,11629.84,100032.08,,,
"South Carolina",Weekly,"2023-11-12 00:00:00",Conventional,1.028183615,511024.94,278180.88,37615.82,68.23,195160.01,,,
Spokane,Weekly,"2023-11-12 00:00:00",Conventional,1.181483071,75239.42,47637.58,13069.12,347.13,14185.59,,,
"St. Louis",Weekly,"2023-11-12 00:00:00",Conventional,0.830305091,255049.09,160886.12,12170.54,37.31,81955.12,,,
Syracuse,Weekly,"2023-11-12 00:00:00",Conventional,0.991917952,96699.51,23459.52,32527.24,218.26,40494.50,,,
Tampa,Weekly,"2023-11-12 00:00:00",Conventional,0.965362404,646005.28,400764.15,13201.71,26.98,232012.44,,,
Toledo,Weekly,"2023-11-12 00:00:00",Conventional,0.984543445,134551.17,79055.79,23495.64,1083.10,30916.64,,,
"West Tex/New Mexico",Weekly,"2023-11-12 00:00:00",Conventional,0.891536710,807677.49,426289.24,56051.79,5273.00,320063.45,,,
Wichita,Weekly,"2023-11-12 00:00:00",Conventional,0.904769955,102910.21,57955.05,16530.21,4.73,28420.22,,,
California,Weekly,"2023-11-12 00:00:00",Conventional,1.230146995,5525928.18,3200221.22,589461.10,506738.30,1229507.56,,,
"Great Lakes",Weekly,"2023-11-12 00:00:00",Conventional,0.969746822,4297199.79,2252432.51,820883.09,70301.41,1153582.78,,,
Midsouth,Weekly,"2023-11-12 00:00:00",Conventional,1.028735245,4152308.38,1949499.31,574336.15,4412.27,1624060.65,,,
Northeast,Weekly,"2023-11-12 00:00:00",Conventional,1.136741409,5891182.76,1339627.49,2768935.12,19774.99,1762845.16,,,
Plains,Weekly,"2023-11-12 00:00:00",Conventional,0.905399337,2225245.15,1273857.84,282906.32,7956.80,660524.19,,,
"South Central",Weekly,"2023-11-12 00:00:00",Conventional,0.819865569,5290663.05,3003306.41,429022.73,9318.83,1849015.08,,,
Southeast,Weekly,"2023-11-12 00:00:00",Conventional,1.000172903,5420354.83,3321733.55,209958.57,398.71,1888264.01,,,
West,Weekly,"2023-11-12 00:00:00",Conventional,1.107023023,6086011.71,3492239.72,1082732.04,104384.00,1406655.94,,,
"Total U.S.",Weekly,"2023-11-12 00:00:00",Conventional,1.039995953,38888893.84,19832918.05,6758235.13,723285.31,11574455.36,,,
Albany,Weekly,"2023-11-12 00:00:00",Organic,1.370614910,4930.99,229.72,281.36,0.00,4419.92,,,
Atlanta,Weekly,"2023-11-12 00:00:00",Organic,1.114980066,73029.44,129.05,10364.49,0.00,62535.91,,,
Baltimore/Washington,Weekly,"2023-11-12 00:00:00",Organic,1.417178175,87618.83,349.84,7842.08,2.09,79424.82,,,
Birmingham/Montgomery,Weekly,"2023-11-12 00:00:00",Organic,1.179810116,22149.93,72.76,379.35,0.00,21697.82,,,
Boise,Weekly,"2023-11-12 00:00:00",Organic,2.056386781,5382.46,430.63,2746.06,0.00,2205.78,,,
Boston,Weekly,"2023-11-12 00:00:00",Organic,1.605843438,32958.67,256.09,1348.69,0.00,31353.89,,,
Buffalo/Rochester,Weekly,"2023-11-12 00:00:00",Organic,1.424980433,18380.20,413.71,84.46,0.00,17882.03,,,
Charlotte,Weekly,"2023-11-12 00:00:00",Organic,1.454251038,36568.49,91.24,2667.95,4.12,33805.18,,,
Chicago,Weekly,"2023-11-12 00:00:00",Organic,1.407320201,73542.53,445.15,25003.14,0.00,48094.24,,,
Cincinnati/Dayton,Weekly,"2023-11-12 00:00:00",Organic,2.177625173,14350.21,37.93,7252.04,0.00,7060.24,,,
Columbus,Weekly,"2023-11-12 00:00:00",Organic,1.725059025,11615.98,891.91,3133.65,0.00,7590.42,,,
"Dallas/Ft. Worth",Weekly,"2023-11-12 00:00:00",Organic,1.208877119,59272.18,17486.77,589.91,0.00,41195.50,,,
Denver,Weekly,"2023-11-12 00:00:00",Organic,1.339192838,43630.88,23214.44,701.33,0.00,19715.11,,,
Detroit,Weekly,"2023-11-12 00:00:00",Organic,1.637569906,19682.87,475.24,5098.07,0.00,14109.55,,,
"Grand Rapids",Weekly,"2023-11-12 00:00:00",Organic,1.281120274,7491.19,84.60,339.86,0.00,7066.74,,,
Harrisburg/Scranton,Weekly,"2023-11-12 00:00:00",Organic,1.046347301,36162.71,210.75,517.98,0.00,35433.98,,,
Hartford/Springfield,Weekly,"2023-11-12 00:00:00",Organic,1.531726512,25007.31,376.04,4021.95,0.00,20609.31,,,
Houston,Weekly,"2023-11-12 00:00:00",Organic,1.094071509,33723.04,14215.00,277.57,0.00,19230.47,,,
Indianapolis,Weekly,"2023-11-12 00:00:00",Organic,1.819802089,8536.57,179.85,2726.66,0.00,5630.07,,,
Jacksonville,Weekly,"2023-11-12 00:00:00",Organic,1.699559792,9739.13,120.52,140.18,0.00,9478.43,,,
"Las Vegas",Weekly,"2023-11-12 00:00:00",Organic,1.390447459,21237.97,5182.04,3663.01,0.00,12392.92,,,
"Los Angeles",Weekly,"2023-11-12 00:00:00",Organic,1.651569046,150891.30,62464.39,4294.28,3375.39,80757.24,,,
Louisville,Weekly,"2023-11-12 00:00:00",Organic,1.755816629,7999.06,35.23,3113.79,0.00,4850.05,,,
"Miami/Ft. Lauderdale",Weekly,"2023-11-12 00:00:00",Organic,1.368794341,70948.30,835.57,375.68,0.00,69737.04,,,
Nashville,Weekly,"2023-11-12 00:00:00",Organic,1.725350037,24970.19,82.95,7832.29,0.00,17054.94,,,
"Northern New England",Weekly,"2023-11-12 00:00:00",Organic,1.587414601,15098.32,2100.82,304.66,0.00,12692.84,,,
"New Orleans/Mobile",Weekly,"2023-11-12 00:00:00",Organic,1.265682133,14712.37,323.61,34.28,0.00,14354.47,,,
"New York",Weekly,"2023-11-12 00:00:00",Organic,1.400573841,156413.48,7925.69,11768.94,5.60,136713.25,,,
Orlando,Weekly,"2023-11-12 00:00:00",Organic,1.514093564,30810.20,276.82,119.18,0.00,30414.20,,,
Peoria/Springfield,Weekly,"2023-11-12 00:00:00",Organic,1.463274584,5810.85,85.38,1115.92,0.00,4609.55,,,
Philadelphia,Weekly,"2023-11-12 00:00:00",Organic,1.220593403,54195.75,1337.84,3542.81,0.00,49315.09,,,
Phoenix/Tucson,Weekly,"2023-11-12 00:00:00",Organic,1.383846914,36920.35,8807.72,6669.23,0.00,21443.39,,,
Pittsburgh,Weekly,"2023-11-12 00:00:00",Organic,1.396183773,8598.32,1463.81,4.96,0.00,7129.55,,,
Portland,Weekly,"2023-11-12 00:00:00",Organic,2.196332616,29053.17,6.62,17651.36,0.00,11395.19,,,
Providence,Weekly,"2023-11-12 00:00:00",Organic,1.407691113,5809.63,3.22,23.40,0.00,5783.01,,,
Raleigh/Greensboro,Weekly,"2023-11-12 00:00:00",Organic,1.435435966,39190.83,349.36,2026.74,3.04,36811.69,,,
Richmond/Norfolk,Weekly,"2023-11-12 00:00:00",Organic,1.435191888,27190.94,17.96,3192.16,0.00,23980.82,,,
Roanoke,Weekly,"2023-11-12 00:00:00",Organic,1.488216521,13650.94,7.63,2603.72,0.00,11039.59,,,
Sacramento,Weekly,"2023-11-12 00:00:00",Organic,1.762626529,14965.06,4759.26,1111.60,0.00,9094.20,,,
"San Diego",Weekly,"2023-11-12 00:00:00",Organic,1.864863501,24855.94,12629.34,802.25,166.68,11257.67,,,
"San Francisco",Weekly,"2023-11-12 00:00:00",Organic,2.000291441,54602.94,23906.54,2529.52,0.00,28166.89,,,
Seattle,Weekly,"2023-11-12 00:00:00",Organic,2.411104745,53966.25,872.26,41569.79,15.15,11509.05,,,
"South Carolina",Weekly,"2023-11-12 00:00:00",Organic,1.291414693,47726.90,232.07,3236.32,0.00,44258.52,,,
Spokane,Weekly,"2023-11-12 00:00:00",Organic,2.260208452,3973.51,71.90,2087.71,0.00,1813.90,,,
"St. Louis",Weekly,"2023-11-12 00:00:00",Organic,1.373095033,12795.64,1473.15,1914.12,0.00,9408.37,,,
Syracuse,Weekly,"2023-11-12 00:00:00",Organic,1.380109250,7367.62,154.67,118.07,0.00,7094.88,,,
Tampa,Weekly,"2023-11-12 00:00:00",Organic,1.440160638,27362.44,251.15,86.84,0.00,27024.45,,,
Toledo,Weekly,"2023-11-12 00:00:00",Organic,1.723135176,4536.55,55.94,1385.26,0.00,3095.35,,,
"West Tex/New Mexico",Weekly,"2023-11-12 00:00:00",Organic,1.439498396,34519.86,14290.45,1217.97,0.00,19011.43,,,
Wichita,Weekly,"2023-11-12 00:00:00",Organic,1.257050278,4099.94,1571.07,7.76,0.00,2521.10,,,
California,Weekly,"2023-11-12 00:00:00",Organic,1.747314641,302266.76,126657.64,10867.52,3983.97,160757.63,,,
"Great Lakes",Weekly,"2023-11-12 00:00:00",Organic,1.557955406,199572.05,5500.31,55661.03,0.00,138410.71,,,
Midsouth,Weekly,"2023-11-12 00:00:00",Organic,1.453470798,348205.23,1491.37,43732.81,10.00,302971.04,,,
Northeast,Weekly,"2023-11-12 00:00:00",Organic,1.365735474,387221.34,13890.05,20889.19,0.00,352442.10,,,
Plains,Weekly,"2023-11-12 00:00:00",Organic,1.293311724,79740.56,15985.83,2626.02,0.00,61128.71,,,
"South Central",Weekly,"2023-11-12 00:00:00",Organic,1.222574262,225350.64,58185.99,5621.89,0.00,161542.76,,,
Southeast,Weekly,"2023-11-12 00:00:00",Organic,1.291620655,375217.61,2177.08,19526.56,0.00,353513.97,,,
West,Weekly,"2023-11-12 00:00:00",Organic,1.753536450,308301.49,69805.54,99778.79,16.25,138700.90,,,
"Total U.S.",Weekly,"2023-11-12 00:00:00",Organic,1.472643589,2225875.68,293693.82,258703.82,4010.22,1669467.82,,,
Albany,Weekly,"2023-11-19 00:00:00",Conventional,1.035701287,115032.60,32116.19,53320.39,0.00,29596.02,,,
Atlanta,Weekly,"2023-11-19 00:00:00",Conventional,1.116451640,640268.27,414437.68,58811.58,57.73,166961.28,,,
Baltimore/Washington,Weekly,"2023-11-19 00:00:00",Conventional,1.121790991,1021249.18,361752.68,152204.71,776.80,506514.98,,,
Birmingham/Montgomery,Weekly,"2023-11-19 00:00:00",Conventional,0.954258952,291518.91,211737.59,6071.26,9.90,73700.15,,,
Boise,Weekly,"2023-11-19 00:00:00",Conventional,1.263344669,89945.61,49126.68,23124.49,55.22,17639.22,,,
Boston,Weekly,"2023-11-19 00:00:00",Conventional,1.297750786,555273.74,73293.94,320957.00,120.12,160902.68,,,
Buffalo/Rochester,Weekly,"2023-11-19 00:00:00",Conventional,0.979176214,193380.36,43318.38,40935.92,1087.40,108038.65,,,
Charlotte,Weekly,"2023-11-19 00:00:00",Conventional,1.119352972,356814.62,149206.97,45109.73,218.19,162279.73,,,
