Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Albany,Weekly,"2024-09-15 00:00:00",Organic,1.560467418,6953.07,270.06,373.92,0.00,6309.09,,,
Atlanta,Weekly,"2024-10-06 00:00:00",Organic,1.960172354,37196.30,81.79,8792.60,0.00,28321.91,,,
Atlanta,Weekly,"2024-09-29 00:00:00",Organic,2.081749049,38836.52,111.03,10335.78,0.00,28389.71,,,
Atlanta,Weekly,"2024-09-22 00:00:00",Organic,2.049804130,36087.85,140.53,9034.99,0.00,26912.32,,,
Atlanta,Weekly,"2024-09-15 00:00:00",Organic,2.046280401,35540.73,177.04,9042.83,0.00,26320.86,,,
Baltimore/Washington,Weekly,"2024-10-06 00:00:00",Organic,1.491088600,113293.01,399.63,9440.65,0.00,103452.73,,,
Baltimore/Washington,Weekly,"2024-09-29 00:00:00",Organic,1.540900417,100714.94,400.53,8925.43,0.00,91388.98,,,
Baltimore/Washington,Weekly,"2024-09-22 00:00:00",Organic,1.455731140,113722.41,432.78,8905.31,0.00,104384.32,,,
Baltimore/Washington,Weekly,"2024-09-15 00:00:00",Organic,1.476952574,107693.16,544.49,8315.15,0.00,98833.52,,,
Birmingham/Montgomery,Weekly,"2024-10-06 00:00:00",Organic,1.374105005,16736.66,26.83,380.74,0.00,16329.09,,,
Birmingham/Montgomery,Weekly,"2024-09-29 00:00:00",Organic,1.372861228,16762.40,124.15,453.47,0.00,16184.78,,,
Birmingham/Montgomery,Weekly,"2024-09-22 00:00:00",Organic,1.419166461,16329.36,147.25,467.08,0.00,15715.03,,,
Birmingham/Montgomery,Weekly,"2024-09-15 00:00:00",Organic,1.442479703,15905.64,70.31,529.95,0.00,15305.37,,,
Boise,Weekly,"2024-10-06 00:00:00",Organic,2.298324421,7080.68,45.52,3736.48,0.00,3298.68,,,
Boise,Weekly,"2024-09-29 00:00:00",Organic,2.307288192,6765.29,14.78,3494.60,0.00,3255.92,,,
Boise,Weekly,"2024-09-22 00:00:00",Organic,2.303922519,6662.36,0.94,3870.94,0.00,2790.48,,,
Boise,Weekly,"2024-09-15 00:00:00",Organic,2.342238292,6365.48,4.92,3627.38,0.00,2733.18,,,
Boston,Weekly,"2024-10-06 00:00:00",Organic,1.707483605,40465.03,304.42,873.95,0.00,39286.66,,,
Boston,Weekly,"2024-09-29 00:00:00",Organic,1.690430502,38117.64,338.44,705.59,0.00,37073.62,,,
Boston,Weekly,"2024-09-22 00:00:00",Organic,1.695115172,39601.58,277.63,726.24,0.00,38597.70,,,
Boston,Weekly,"2024-09-15 00:00:00",Organic,1.692648021,41276.90,317.70,797.01,0.00,40162.19,,,
Buffalo/Rochester,Weekly,"2024-10-06 00:00:00",Organic,1.435889089,22166.12,378.24,95.83,0.00,21692.05,,,
Buffalo/Rochester,Weekly,"2024-09-29 00:00:00",Organic,1.466786679,20588.47,433.91,114.86,0.00,20039.71,,,
Buffalo/Rochester,Weekly,"2024-09-22 00:00:00",Organic,1.475507383,21579.80,342.98,129.93,0.00,21106.90,,,
Buffalo/Rochester,Weekly,"2024-09-15 00:00:00",Organic,1.434950204,21932.61,379.16,130.32,0.00,21423.13,,,
Charlotte,Weekly,"2024-10-06 00:00:00",Organic,1.447760542,49021.82,142.42,3600.83,0.00,45278.58,,,
Charlotte,Weekly,"2024-09-29 00:00:00",Organic,1.549962461,46595.75,173.39,4240.21,0.00,42182.14,,,
Charlotte,Weekly,"2024-09-22 00:00:00",Organic,1.497654229,40468.08,149.80,3014.11,0.00,37304.16,,,
Charlotte,Weekly,"2024-09-15 00:00:00",Organic,1.523996917,44792.89,122.05,4836.94,0.00,39833.89,,,
Chicago,Weekly,"2024-10-06 00:00:00",Organic,1.610135578,68877.10,1264.11,28614.78,0.00,38998.21,,,
Chicago,Weekly,"2024-09-29 00:00:00",Organic,1.657887214,76439.14,1658.01,36111.30,0.00,38669.83,,,
Chicago,Weekly,"2024-09-22 00:00:00",Organic,1.564849173,81498.81,1099.97,31061.52,0.00,49337.32,,,
Chicago,Weekly,"2024-09-15 00:00:00",Organic,1.429308902,91151.39,763.19,25319.99,0.00,65068.21,,,
Cincinnati/Dayton,Weekly,"2024-10-06 00:00:00",Organic,2.172043939,21073.14,721.35,7973.76,0.00,12378.03,,,
Cincinnati/Dayton,Weekly,"2024-09-29 00:00:00",Organic,2.312876134,23940.10,781.14,10201.92,0.00,12957.04,,,
Cincinnati/Dayton,Weekly,"2024-09-22 00:00:00",Organic,2.415640062,22598.23,897.41,10081.73,0.00,11619.10,,,
Cincinnati/Dayton,Weekly,"2024-09-15 00:00:00",Organic,2.341979373,22456.17,885.68,8999.02,0.00,12571.47,,,
Columbus,Weekly,"2024-10-06 00:00:00",Organic,1.965989699,16211.01,740.19,4682.80,0.00,10788.02,,,
Columbus,Weekly,"2024-09-29 00:00:00",Organic,2.045607117,16030.24,715.84,5023.70,0.00,10290.69,,,
Columbus,Weekly,"2024-09-22 00:00:00",Organic,2.162465113,15254.73,774.65,5540.19,0.00,8939.89,,,
Columbus,Weekly,"2024-09-15 00:00:00",Organic,2.047962957,14980.67,1846.70,3213.94,0.00,9920.04,,,
"Dallas/Ft. Worth",Weekly,"2024-10-06 00:00:00",Organic,1.602014382,54148.83,14869.37,513.17,0.00,38766.30,,,
"Dallas/Ft. Worth",Weekly,"2024-09-29 00:00:00",Organic,1.588687959,54541.31,15414.07,384.36,0.00,38742.88,,,
"Dallas/Ft. Worth",Weekly,"2024-09-22 00:00:00",Organic,1.553419750,58646.83,15771.18,409.73,0.00,42465.92,,,
"Dallas/Ft. Worth",Weekly,"2024-09-15 00:00:00",Organic,1.570272671,65443.78,15642.05,408.83,0.00,49392.90,,,
Denver,Weekly,"2024-10-06 00:00:00",Organic,1.760485954,49367.00,23705.72,735.54,0.00,24925.74,,,
Denver,Weekly,"2024-09-29 00:00:00",Organic,1.681282766,47482.30,23456.36,787.85,0.00,23238.09,,,
Denver,Weekly,"2024-09-22 00:00:00",Organic,1.750424749,47957.46,22501.30,648.19,0.00,24807.97,,,
Denver,Weekly,"2024-09-15 00:00:00",Organic,1.771465869,49259.84,22571.85,911.13,0.00,25776.85,,,
Detroit,Weekly,"2024-10-06 00:00:00",Organic,1.678358745,24929.95,245.24,4376.54,0.00,20308.18,,,
Detroit,Weekly,"2024-09-29 00:00:00",Organic,1.784880957,26454.76,105.79,5343.86,0.00,21005.11,,,
Detroit,Weekly,"2024-09-22 00:00:00",Organic,1.801782750,27917.02,75.91,6215.57,0.00,21625.55,,,
Detroit,Weekly,"2024-09-15 00:00:00",Organic,1.793525272,27325.05,116.05,5759.95,0.00,21449.05,,,
"Grand Rapids",Weekly,"2024-10-06 00:00:00",Organic,1.394331101,10454.43,174.07,453.87,0.00,9826.49,,,
"Grand Rapids",Weekly,"2024-09-29 00:00:00",Organic,1.481437367,9094.51,48.40,522.42,0.00,8523.70,,,
"Grand Rapids",Weekly,"2024-09-22 00:00:00",Organic,1.470323369,9261.45,153.73,473.48,0.00,8634.24,,,
"Grand Rapids",Weekly,"2024-09-15 00:00:00",Organic,1.445356087,9232.26,60.49,480.80,0.00,8690.97,,,
Harrisburg/Scranton,Weekly,"2024-10-06 00:00:00",Organic,1.495188372,27286.36,456.49,561.43,0.00,26268.44,,,
Harrisburg/Scranton,Weekly,"2024-09-29 00:00:00",Organic,1.480117522,25145.97,524.01,579.96,0.00,24042.00,,,
Harrisburg/Scranton,Weekly,"2024-09-22 00:00:00",Organic,1.504387628,28736.47,911.75,678.99,0.00,27145.73,,,
Harrisburg/Scranton,Weekly,"2024-09-15 00:00:00",Organic,1.567146675,29063.10,399.38,453.30,0.00,28210.43,,,
Hartford/Springfield,Weekly,"2024-10-06 00:00:00",Organic,1.484773764,29650.85,447.19,290.32,0.00,28913.34,,,
Hartford/Springfield,Weekly,"2024-09-29 00:00:00",Organic,1.507542331,26432.49,507.72,266.26,0.00,25658.51,,,
Hartford/Springfield,Weekly,"2024-09-22 00:00:00",Organic,1.478225435,29046.82,494.60,221.43,0.00,28330.79,,,
Hartford/Springfield,Weekly,"2024-09-15 00:00:00",Organic,1.478393499,28539.80,504.39,203.84,0.00,27831.57,,,
Houston,Weekly,"2024-10-06 00:00:00",Organic,1.454778370,33770.68,10039.49,508.38,0.00,23222.81,,,
Houston,Weekly,"2024-09-29 00:00:00",Organic,1.500561934,36994.06,13862.14,426.07,0.00,22705.85,,,
Houston,Weekly,"2024-09-22 00:00:00",Organic,1.460515804,35038.85,11443.03,158.66,0.00,23437.16,,,
Houston,Weekly,"2024-09-15 00:00:00",Organic,1.552121988,34087.53,11796.36,217.44,0.00,22073.72,,,
Indianapolis,Weekly,"2024-10-06 00:00:00",Organic,1.815729141,12372.12,247.04,2618.30,0.00,9506.79,,,
Indianapolis,Weekly,"2024-09-29 00:00:00",Organic,1.932507959,13009.75,230.93,3201.53,0.00,9577.29,,,
Indianapolis,Weekly,"2024-09-22 00:00:00",Organic,1.897580488,14366.53,448.31,3646.01,0.00,10272.21,,,
Indianapolis,Weekly,"2024-09-15 00:00:00",Organic,1.709221589,18815.32,2140.91,1967.41,0.00,14707.01,,,
Jacksonville,Weekly,"2024-10-06 00:00:00",Organic,1.724005176,15072.39,70.19,130.31,0.00,14871.89,,,
Jacksonville,Weekly,"2024-09-29 00:00:00",Organic,1.519791521,14592.50,73.59,139.58,0.00,14379.33,,,
Jacksonville,Weekly,"2024-09-22 00:00:00",Organic,1.794541431,12905.06,100.02,139.16,0.00,12665.88,,,
Jacksonville,Weekly,"2024-09-15 00:00:00",Organic,1.704846290,13836.22,123.14,169.33,0.00,13543.75,,,
"Las Vegas",Weekly,"2024-10-06 00:00:00",Organic,1.724652054,22852.23,7510.56,3171.07,0.00,12170.59,,,
"Las Vegas",Weekly,"2024-09-29 00:00:00",Organic,1.731527742,21856.36,7313.61,3251.71,0.00,11291.04,,,
"Las Vegas",Weekly,"2024-09-22 00:00:00",Organic,1.786596643,23568.44,8108.35,3739.90,0.00,11720.19,,,
"Las Vegas",Weekly,"2024-09-15 00:00:00",Organic,1.755656122,24540.19,7978.40,3687.04,0.00,12874.75,,,
"Los Angeles",Weekly,"2024-10-06 00:00:00",Organic,1.999266228,151313.17,61997.99,14165.60,1188.27,73961.30,,,
"Los Angeles",Weekly,"2024-09-29 00:00:00",Organic,2.018053746,149117.86,65178.92,11859.02,116.98,71962.94,,,
"Los Angeles",Weekly,"2024-09-22 00:00:00",Organic,1.869469080,154447.21,64681.46,14130.84,6.40,75628.52,,,
"Los Angeles",Weekly,"2024-09-15 00:00:00",Organic,1.811190602,155458.23,63206.07,16454.98,10.23,75786.94,,,
Louisville,Weekly,"2024-10-06 00:00:00",Organic,1.940823214,7837.89,324.36,2436.25,0.00,5077.28,,,
Louisville,Weekly,"2024-09-29 00:00:00",Organic,1.970455708,9443.43,17.98,3379.31,0.00,6046.15,,,
Louisville,Weekly,"2024-09-22 00:00:00",Organic,2.000791051,9860.18,257.14,3376.92,0.00,6226.12,,,
Louisville,Weekly,"2024-09-15 00:00:00",Organic,1.844503469,11938.50,1969.91,1681.60,0.00,8286.99,,,
"Miami/Ft. Lauderdale",Weekly,"2024-10-06 00:00:00",Organic,1.604277549,83448.39,492.00,664.65,0.00,82291.74,,,
"Miami/Ft. Lauderdale",Weekly,"2024-09-29 00:00:00",Organic,1.505819200,78274.88,481.57,584.85,0.00,77208.47,,,
"Miami/Ft. Lauderdale",Weekly,"2024-09-22 00:00:00",Organic,1.559283295,78083.28,741.98,496.65,0.00,76844.65,,,
"Miami/Ft. Lauderdale",Weekly,"2024-09-15 00:00:00",Organic,1.559030956,78576.35,737.80,598.50,0.00,77240.05,,,
Nashville,Weekly,"2024-10-06 00:00:00",Organic,1.603368442,24248.95,269.42,4274.53,0.00,19705.00,,,
Nashville,Weekly,"2024-09-29 00:00:00",Organic,1.689725080,25979.23,72.18,5546.89,0.00,20360.15,,,
Nashville,Weekly,"2024-09-22 00:00:00",Organic,1.706760650,26057.06,1101.38,4624.00,0.00,20331.67,,,
Nashville,Weekly,"2024-09-15 00:00:00",Organic,1.726717276,25419.03,2092.15,3862.69,0.00,19464.19,,,
"Northern New England",Weekly,"2024-10-06 00:00:00",Organic,1.816067900,19237.07,1701.26,248.36,0.00,17287.46,,,
"Northern New England",Weekly,"2024-09-29 00:00:00",Organic,1.833173808,17524.28,2154.17,289.64,0.00,15080.47,,,
"Northern New England",Weekly,"2024-09-22 00:00:00",Organic,1.804896664,17800.04,1987.61,214.60,0.00,15597.83,,,
"Northern New England",Weekly,"2024-09-15 00:00:00",Organic,1.842153245,17930.91,2130.76,266.45,0.00,15533.70,,,
"New Orleans/Mobile",Weekly,"2024-10-06 00:00:00",Organic,1.547104559,14708.23,351.43,1.52,0.00,14355.28,,,
"New Orleans/Mobile",Weekly,"2024-09-29 00:00:00",Organic,1.455334990,14915.19,367.67,8.31,0.00,14539.21,,,
"New Orleans/Mobile",Weekly,"2024-09-22 00:00:00",Organic,1.486195172,14762.10,273.96,0.00,0.00,14488.14,,,
"New Orleans/Mobile",Weekly,"2024-09-15 00:00:00",Organic,1.463145810,15600.58,230.42,57.56,0.00,15312.60,,,
"New York",Weekly,"2024-10-06 00:00:00",Organic,1.656733228,141460.00,8342.41,12833.81,30.07,120253.72,,,
"New York",Weekly,"2024-09-29 00:00:00",Organic,1.654304218,133460.98,9116.84,11163.87,13.32,113166.94,,,
"New York",Weekly,"2024-09-22 00:00:00",Organic,1.672594344,143496.10,11208.96,11666.82,34.44,120585.88,,,
"New York",Weekly,"2024-09-15 00:00:00",Organic,1.701516284,140237.03,9450.52,11538.21,17.76,119230.54,,,
Orlando,Weekly,"2024-10-06 00:00:00",Organic,1.787829857,38838.10,224.13,204.33,0.00,38409.65,,,
Orlando,Weekly,"2024-09-29 00:00:00",Organic,1.727044693,37842.32,207.89,136.60,0.00,37497.83,,,
Orlando,Weekly,"2024-09-22 00:00:00",Organic,1.786630259,36901.63,190.19,151.83,0.00,36559.61,,,
Orlando,Weekly,"2024-09-15 00:00:00",Organic,1.740879021,35943.30,171.87,169.79,0.00,35601.65,,,
Peoria/Springfield,Weekly,"2024-10-06 00:00:00",Organic,1.563605163,8454.00,175.04,1394.46,0.00,6884.50,,,
Peoria/Springfield,Weekly,"2024-09-29 00:00:00",Organic,1.594144001,8962.88,254.18,1690.53,0.00,7018.18,,,
Peoria/Springfield,Weekly,"2024-09-22 00:00:00",Organic,1.630446578,8208.17,330.18,1574.99,0.00,6303.01,,,
Peoria/Springfield,Weekly,"2024-09-15 00:00:00",Organic,1.598066261,8579.88,411.15,1269.69,0.00,6899.04,,,
Philadelphia,Weekly,"2024-10-06 00:00:00",Organic,1.556500846,46038.22,1367.43,4154.86,0.00,40515.93,,,
Philadelphia,Weekly,"2024-09-29 00:00:00",Organic,1.515464434,42905.49,1443.02,3199.79,0.00,38262.68,,,
Philadelphia,Weekly,"2024-09-22 00:00:00",Organic,1.552122570,49196.17,2205.95,3953.60,0.00,43036.62,,,
Philadelphia,Weekly,"2024-09-15 00:00:00",Organic,1.588416804,45166.93,1596.69,2720.57,0.00,40849.68,,,
Phoenix/Tucson,Weekly,"2024-10-06 00:00:00",Organic,1.489966255,46617.86,12821.09,6101.47,0.00,27695.30,,,
Phoenix/Tucson,Weekly,"2024-09-29 00:00:00",Organic,1.515611518,44724.96,13320.87,5467.89,0.00,25936.20,,,
Phoenix/Tucson,Weekly,"2024-09-22 00:00:00",Organic,1.542744437,49948.48,16411.26,6623.04,0.00,26914.19,,,
Phoenix/Tucson,Weekly,"2024-09-15 00:00:00",Organic,1.598938526,46104.27,16312.16,6110.08,0.00,23682.04,,,
Pittsburgh,Weekly,"2024-10-06 00:00:00",Organic,1.541983848,12933.03,1622.15,1.98,0.00,11308.90,,,
Pittsburgh,Weekly,"2024-09-29 00:00:00",Organic,1.535788136,11350.96,1503.56,2.97,0.00,9844.43,,,
Pittsburgh,Weekly,"2024-09-22 00:00:00",Organic,1.605460760,9509.30,1617.07,2.97,0.00,7889.26,,,
Pittsburgh,Weekly,"2024-09-15 00:00:00",Organic,1.530506572,11095.57,1055.75,1.98,0.00,10037.84,,,
Portland,Weekly,"2024-10-06 00:00:00",Organic,2.513102725,38031.86,28.87,24602.48,0.00,13400.51,,,
Portland,Weekly,"2024-09-29 00:00:00",Organic,2.615721606,36395.74,15.05,24638.66,0.00,11742.03,,,
Portland,Weekly,"2024-09-22 00:00:00",Organic,2.577243451,34654.83,9.90,22050.81,0.00,12594.13,,,
Portland,Weekly,"2024-09-15 00:00:00",Organic,2.548798378,31804.29,30.04,20052.98,0.00,11721.27,,,
Providence,Weekly,"2024-10-06 00:00:00",Organic,1.395901687,9909.35,10.58,2.45,0.00,9896.32,,,
Providence,Weekly,"2024-09-29 00:00:00",Organic,1.490420047,7913.33,12.19,5.61,0.00,7895.54,,,
Providence,Weekly,"2024-09-22 00:00:00",Organic,1.486780704,8723.92,10.11,8.33,0.00,8705.48,,,
Providence,Weekly,"2024-09-15 00:00:00",Organic,1.509487842,8697.42,5.38,3.23,0.00,8688.81,,,
Raleigh/Greensboro,Weekly,"2024-10-06 00:00:00",Organic,1.415836342,52068.16,332.96,2519.54,0.00,49215.66,,,
Raleigh/Greensboro,Weekly,"2024-09-29 00:00:00",Organic,1.493458589,52244.01,431.21,2917.32,0.00,48895.48,,,
Raleigh/Greensboro,Weekly,"2024-09-22 00:00:00",Organic,1.464394698,44104.72,388.15,2164.75,0.00,41551.82,,,
Raleigh/Greensboro,Weekly,"2024-09-15 00:00:00",Organic,1.473127829,46636.40,424.44,3190.67,0.00,43021.28,,,
Richmond/Norfolk,Weekly,"2024-10-06 00:00:00",Organic,1.412997608,39261.66,79.97,3228.75,0.00,35952.95,,,
Richmond/Norfolk,Weekly,"2024-09-29 00:00:00",Organic,1.475652926,36538.91,45.12,3540.08,0.00,32953.71,,,
Richmond/Norfolk,Weekly,"2024-09-22 00:00:00",Organic,1.447859280,35857.33,52.81,3591.76,0.00,32212.76,,,
Richmond/Norfolk,Weekly,"2024-09-15 00:00:00",Organic,1.417760941,34787.93,483.93,3237.35,0.00,31066.65,,,
Roanoke,Weekly,"2024-10-06 00:00:00",Organic,1.633305111,18600.17,27.84,2789.98,0.00,15782.35,,,
Roanoke,Weekly,"2024-09-29 00:00:00",Organic,1.749132899,16702.05,24.23,3288.13,0.00,13389.70,,,
Roanoke,Weekly,"2024-09-22 00:00:00",Organic,1.728567340,17165.23,48.65,3280.15,0.00,13836.42,,,
Roanoke,Weekly,"2024-09-15 00:00:00",Organic,1.675582337,18258.60,497.17,2810.71,0.00,14950.73,,,
Sacramento,Weekly,"2024-10-06 00:00:00",Organic,1.915917832,17009.48,4770.52,1310.99,0.00,10927.97,,,
Sacramento,Weekly,"2024-09-29 00:00:00",Organic,1.883088158,16819.03,5180.75,1113.11,0.00,10525.17,,,
Sacramento,Weekly,"2024-09-22 00:00:00",Organic,1.955322640,18285.64,6060.83,1148.17,0.00,11076.64,,,
Sacramento,Weekly,"2024-09-15 00:00:00",Organic,1.855216593,20402.24,5972.97,1282.47,0.00,13146.80,,,
"San Diego",Weekly,"2024-10-06 00:00:00",Organic,2.042785381,26017.28,10418.37,3065.24,0.00,12533.67,,,
"San Diego",Weekly,"2024-09-29 00:00:00",Organic,2.122168596,26591.66,12396.43,2045.89,0.00,12149.34,,,
"San Diego",Weekly,"2024-09-22 00:00:00",Organic,2.049393185,28489.51,14111.63,2162.08,0.00,12215.81,,,
"San Diego",Weekly,"2024-09-15 00:00:00",Organic,2.000986794,27289.99,12223.58,3382.57,0.00,11683.85,,,
"San Francisco",Weekly,"2024-10-06 00:00:00",Organic,1.874240217,56317.10,23612.44,2599.19,0.00,30105.46,,,
"San Francisco",Weekly,"2024-09-29 00:00:00",Organic,1.830395546,53863.97,19613.95,1955.70,0.00,32294.33,,,
"San Francisco",Weekly,"2024-09-22 00:00:00",Organic,1.981022923,55663.80,23255.48,1819.80,0.00,30588.51,,,
"San Francisco",Weekly,"2024-09-15 00:00:00",Organic,1.858993945,64077.54,26905.65,1832.32,0.00,35339.57,,,
Seattle,Weekly,"2024-10-06 00:00:00",Organic,2.876022807,62831.86,606.10,48028.27,5.96,14191.54,,,
Seattle,Weekly,"2024-09-29 00:00:00",Organic,2.826262620,69479.59,453.42,54541.41,134.75,14350.01,,,
Seattle,Weekly,"2024-09-22 00:00:00",Organic,3.072966225,44941.84,519.82,29044.40,799.03,14578.60,,,
Seattle,Weekly,"2024-09-15 00:00:00",Organic,3.079882749,45095.81,474.16,30097.40,212.11,14312.14,,,
Spokane,Weekly,"2024-10-06 00:00:00",Organic,2.512401876,4480.18,18.36,1894.80,10.39,2556.63,,,
Spokane,Weekly,"2024-09-29 00:00:00",Organic,2.611877844,4763.54,37.63,2240.93,14.18,2470.80,,,
Spokane,Weekly,"2024-09-22 00:00:00",Organic,2.661873207,4916.20,66.42,2359.73,34.02,2456.04,,,
Spokane,Weekly,"2024-09-15 00:00:00",Organic,2.650107647,5172.05,49.56,2568.70,13.23,2540.56,,,
"St. Louis",Weekly,"2024-10-06 00:00:00",Organic,1.465537311,18003.03,886.72,1771.74,0.00,15344.58,,,
"St. Louis",Weekly,"2024-09-29 00:00:00",Organic,1.457626752,16489.67,833.96,1402.20,0.00,14253.52,,,
"St. Louis",Weekly,"2024-09-22 00:00:00",Organic,1.501883655,18302.18,941.82,2107.42,2.06,15250.88,,,
"St. Louis",Weekly,"2024-09-15 00:00:00",Organic,1.532010483,16878.91,1257.48,1911.17,0.00,13710.26,,,
Syracuse,Weekly,"2024-10-06 00:00:00",Organic,1.423685685,8729.63,154.95,97.90,0.00,8476.78,,,
Syracuse,Weekly,"2024-09-29 00:00:00",Organic,1.484414228,8869.70,212.69,113.64,0.00,8543.37,,,
Syracuse,Weekly,"2024-09-22 00:00:00",Organic,1.472035475,9270.85,180.16,105.59,0.00,8985.10,,,
Syracuse,Weekly,"2024-09-15 00:00:00",Organic,1.438206322,9953.11,211.90,125.12,0.00,9616.09,,,
Tampa,Weekly,"2024-10-06 00:00:00",Organic,1.711901406,28561.19,158.46,219.98,0.00,28182.75,,,
Tampa,Weekly,"2024-09-29 00:00:00",Organic,1.661931347,29456.62,125.95,138.29,0.00,29192.39,,,
Tampa,Weekly,"2024-09-22 00:00:00",Organic,1.733500424,29157.08,162.91,134.40,0.00,28859.77,,,
Tampa,Weekly,"2024-09-15 00:00:00",Organic,1.710745177,27779.96,170.72,135.03,0.00,27474.21,,,
Toledo,Weekly,"2024-10-06 00:00:00",Organic,1.789570810,7962.64,72.78,1676.73,0.00,6213.12,,,
Toledo,Weekly,"2024-09-29 00:00:00",Organic,2.004232665,6854.61,45.20,1927.20,0.00,4882.21,,,
Toledo,Weekly,"2024-09-22 00:00:00",Organic,2.049172106,6906.44,163.71,2094.97,0.00,4647.77,,,
Toledo,Weekly,"2024-09-15 00:00:00",Organic,1.980779295,7598.76,974.73,1411.59,0.00,5212.44,,,
"West Tex/New Mexico",Weekly,"2024-10-06 00:00:00",Organic,1.652768638,28747.09,3751.58,1079.37,0.00,23916.14,,,
"West Tex/New Mexico",Weekly,"2024-09-29 00:00:00",Organic,1.594059935,29916.79,5657.19,931.92,0.00,23327.68,,,
"West Tex/New Mexico",Weekly,"2024-09-22 00:00:00",Organic,1.490664177,34190.62,7487.54,1020.21,0.00,25682.87,,,
"West Tex/New Mexico",Weekly,"2024-09-15 00:00:00",Organic,1.680974656,31877.50,5190.67,1223.01,0.00,25463.82,,,
Wichita,Weekly,"2024-10-06 00:00:00",Organic,1.512245680,5912.56,2101.84,19.27,0.00,3791.45,,,
Wichita,Weekly,"2024-09-29 00:00:00",Organic,1.552330564,6049.66,2242.67,22.29,0.00,3784.70,,,
Wichita,Weekly,"2024-09-22 00:00:00",Organic,1.571435673,5935.24,2119.50,3.81,0.00,3811.93,,,
Wichita,Weekly,"2024-09-15 00:00:00",Organic,1.619296765,5698.71,2132.43,21.35,0.00,3544.92,,,
"Total U.S.",Weekly,"2024-10-06 00:00:00",Organic,1.706677869,2435515.72,276934.61,288090.56,1253.19,1869237.36,,,
"Total U.S.",Weekly,"2024-09-29 00:00:00",Organic,1.732097096,2372015.84,286817.22,304738.20,438.14,1780022.27,,,
"Total U.S.",Weekly,"2024-09-22 00:00:00",Organic,1.720158965,2381745.69,303845.10,273201.46,1038.03,1803661.10,,,
"Total U.S.",Weekly,"2024-09-15 00:00:00",Organic,1.699739279,2444901.03,309934.68,259483.17,386.74,1875096.44,,,
California,Weekly,"2024-10-06 00:00:00",Organic,1.967636123,304757.25,123869.65,23310.93,1228.16,156348.51,,,
California,Weekly,"2024-09-29 00:00:00",Organic,1.969993321,300978.75,126107.22,18796.79,121.46,155953.29,,,
California,Weekly,"2024-09-22 00:00:00",Organic,1.925493941,314474.49,133912.77,21928.99,7.39,158625.34,,,
California,Weekly,"2024-09-15 00:00:00",Organic,1.848663967,329293.01,133863.73,24894.70,11.83,170522.75,,,
"Great Lakes",Weekly,"2024-10-06 00:00:00",Organic,1.712376515,257189.63,8961.15,63952.02,0.00,184276.46,,,
"Great Lakes",Weekly,"2024-09-29 00:00:00",Organic,1.785232594,258487.80,8267.39,73254.67,0.00,176965.73,,,
"Great Lakes",Weekly,"2024-09-22 00:00:00",Organic,1.770678976,261814.04,8487.53,70629.47,0.00,182697.04,,,
"Great Lakes",Weekly,"2024-09-15 00:00:00",Organic,1.654048877,289831.90,12629.97,57709.11,0.00,219492.82,,,
Midsouth,Weekly,"2024-10-06 00:00:00",Organic,1.491735861,429021.38,2521.50,41187.03,0.00,385312.85,,,
Midsouth,Weekly,"2024-09-29 00:00:00",Organic,1.569136122,413219.09,2073.77,46766.91,0.00,364378.41,,,
Midsouth,Weekly,"2024-09-22 00:00:00",Organic,1.542877084,411876.14,4536.85,43698.04,0.00,363641.25,,,
Midsouth,Weekly,"2024-09-15 00:00:00",Organic,1.536880947,415655.11,9795.21,40964.83,0.00,364895.06,,,
Northeast,Weekly,"2024-10-06 00:00:00",Organic,1.587816563,391575.15,15328.60,17864.98,0.00,358381.57,,,
Northeast,Weekly,"2024-09-29 00:00:00",Organic,1.588629308,365578.84,16934.32,14868.82,0.00,333775.70,,,
Northeast,Weekly,"2024-09-22 00:00:00",Organic,1.598388644,388245.39,19565.69,15516.05,0.00,353163.65,,,
Northeast,Weekly,"2024-09-15 00:00:00",Organic,1.610411572,387460.93,17616.83,14322.74,0.00,355521.37,,,
Plains,Weekly,"2024-10-06 00:00:00",Organic,1.566957260,120441.68,11702.11,3325.97,0.00,105413.59,,,
Plains,Weekly,"2024-09-29 00:00:00",Organic,1.551367159,113039.74,11408.04,2723.20,0.00,98908.51,,,
Plains,Weekly,"2024-09-22 00:00:00",Organic,1.533437084,116570.47,11833.92,3379.08,3.01,101354.46,,,
Plains,Weekly,"2024-09-15 00:00:00",Organic,1.507288919,120881.01,11241.95,4027.87,0.00,105611.18,,,
"South Central",Weekly,"2024-10-06 00:00:00",Organic,1.511796040,204560.90,35385.56,4019.13,0.00,165156.20,,,
"South Central",Weekly,"2024-09-29 00:00:00",Organic,1.513401767,203817.25,41679.59,3591.17,0.00,158546.49,,,
"South Central",Weekly,"2024-09-22 00:00:00",Organic,1.501762601,208042.33,41169.56,3383.61,0.00,163489.16,,,
"South Central",Weekly,"2024-09-15 00:00:00",Organic,1.550213659,221197.47,39631.81,3101.65,0.00,178464.02,,,
Southeast,Weekly,"2024-10-06 00:00:00",Organic,1.638705101,361727.73,1612.43,18574.42,0.00,341540.88,,,
